accepted_count,ambiguous_reject_count,benchmark,correct_bucket_count,group,group_type,row_count,seed,unknown_reject_count,variant,wrong_bucket_count
37,0,banking77_open,35,visa_or_mastercard,known_intent,40,2506,3,MAX_THRESHOLD,2
36,0,banking77_open,30,why_verify_identity,known_intent,40,2506,4,MAX_THRESHOLD,6
35,0,banking77_open,33,wrong_exchange_rate_for_cash_withdrawal,known_intent,40,2506,5,MAX_THRESHOLD,2
254,0,banking77_open,0,test_only_oos_intent,unknown_kind,760,2506,506,MAX_THRESHOLD,0
0,0,banking77_open,0,Refund_not_showing_up,known_intent,40,2506,40,R3,0
6,0,banking77_open,6,age_limit,known_intent,40,2506,34,R3,0
6,0,banking77_open,6,apple_pay_or_google_pay,known_intent,40,2506,34,R3,0
1,0,banking77_open,1,balance_not_updated_after_bank_transfer,known_intent,40,2506,39,R3,0
5,0,banking77_open,5,card_about_to_expire,known_intent,40,2506,35,R3,0
3,0,banking77_open,3,card_acceptance,known_intent,40,2506,37,R3,0
5,0,banking77_open,5,card_delivery_estimate,known_intent,40,2506,35,R3,0
8,0,banking77_open,8,card_payment_fee_charged,known_intent,40,2506,32,R3,0
3,0,banking77_open,3,cash_withdrawal_not_recognised,known_intent,40,2506,37,R3,0
0,0,banking77_open,0,compromised_card,known_intent,40,2506,40,R3,0
7,0,banking77_open,7,country_support,known_intent,40,2506,33,R3,0
7,0,banking77_open,7,declined_card_payment,known_intent,40,2506,33,R3,0
9,0,banking77_open,9,declined_transfer,known_intent,40,2506,31,R3,0
3,0,banking77_open,3,exchange_charge,known_intent,40,2506,37,R3,0
4,0,banking77_open,4,exchange_rate,known_intent,40,2506,36,R3,0
2,0,banking77_open,2,exchange_via_app,known_intent,40,2506,38,R3,0
2,0,banking77_open,2,extra_charge_on_statement,known_intent,40,2506,38,R3,0
7,0,banking77_open,7,failed_transfer,known_intent,40,2506,33,R3,0
1,0,banking77_open,1,fiat_currency_support,known_intent,40,2506,39,R3,0
4,0,banking77_open,4,lost_or_stolen_card,known_intent,40,2506,36,R3,0
4,0,banking77_open,4,order_physical_card,known_intent,40,2506,36,R3,0
5,0,banking77_open,5,pending_transfer,known_intent,40,2506,35,R3,0
1,0,banking77_open,1,pin_blocked,known_intent,40,2506,39,R3,0
2,0,banking77_open,2,receiving_money,known_intent,40,2506,38,R3,0
4,0,banking77_open,4,terminate_account,known_intent,40,2506,36,R3,0
0,0,banking77_open,0,top_up_by_card_charge,known_intent,40,2506,40,R3,0
8,0,banking77_open,8,top_up_failed,known_intent,40,2506,32,R3,0
16,0,banking77_open,16,top_up_limits,known_intent,40,2506,24,R3,0
3,0,banking77_open,3,top_up_reverted,known_intent,40,2506,37,R3,0
3,0,banking77_open,3,transaction_charged_twice,known_intent,40,2506,37,R3,0
9,0,banking77_open,9,transfer_fee_charged,known_intent,40,2506,31,R3,0
0,0,banking77_open,0,transfer_not_received_by_recipient,known_intent,40,2506,40,R3,0
11,0,banking77_open,11,unable_to_verify_identity,known_intent,40,2506,29,R3,0
14,0,banking77_open,14,verify_my_identity,known_intent,40,2506,26,R3,0
9,0,banking77_open,9,verify_top_up,known_intent,40,2506,31,R3,0
14,0,banking77_open,14,virtual_card_not_working,known_intent,40,2506,26,R3,0
8,0,banking77_open,8,visa_or_mastercard,known_intent,40,2506,32,R3,0
7,1,banking77_open,6,why_verify_identity,known_intent,40,2506,32,R3,1
7,0,banking77_open,7,wrong_exchange_rate_for_cash_withdrawal,known_intent,40,2506,33,R3,0
0,0,banking77_open,0,test_only_oos_intent,unknown_kind,760,2506,760,R3,0
40,0,banking77_closed,39,Refund_not_showing_up,known_intent,40,2506,0,R0,1
40,0,banking77_closed,38,activate_my_card,known_intent,40,2506,0,R0,2
40,0,banking77_closed,40,age_limit,known_intent,40,2506,0,R0,0
40,0,banking77_closed,40,apple_pay_or_google_pay,known_intent,40,2506,0,R0,0
40,0,banking77_closed,38,atm_support,known_intent,40,2506,0,R0,2
40,0,banking77_closed,36,automatic_top_up,known_intent,40,2506,0,R0,4
40,0,banking77_closed,30,balance_not_updated_after_bank_transfer,known_intent,40,2506,0,R0,10
40,0,banking77_closed,38,balance_not_updated_after_cheque_or_cash_deposit,known_intent,40,2506,0,R0,2
40,0,banking77_closed,35,beneficiary_not_allowed,known_intent,40,2506,0,R0,5
40,0,banking77_closed,39,cancel_transfer,known_intent,40,2506,0,R0,1
40,0,banking77_closed,38,card_about_to_expire,known_intent,40,2506,0,R0,2
40,0,banking77_closed,31,card_acceptance,known_intent,40,2506,0,R0,9
40,0,banking77_closed,35,card_arrival,known_intent,40,2506,0,R0,5
40,0,banking77_closed,36,card_delivery_estimate,known_intent,40,2506,0,R0,4
40,0,banking77_closed,39,card_linking,known_intent,40,2506,0,R0,1
40,0,banking77_closed,38,card_not_working,known_intent,40,2506,0,R0,2
40,0,banking77_closed,38,card_payment_fee_charged,known_intent,40,2506,0,R0,2
40,0,banking77_closed,35,card_payment_not_recognised,known_intent,40,2506,0,R0,5
40,0,banking77_closed,37,card_payment_wrong_exchange_rate,known_intent,40,2506,0,R0,3
40,0,banking77_closed,35,card_swallowed,known_intent,40,2506,0,R0,5
40,0,banking77_closed,38,cash_withdrawal_charge,known_intent,40,2506,0,R0,2
40,0,banking77_closed,37,cash_withdrawal_not_recognised,known_intent,40,2506,0,R0,3
40,0,banking77_closed,39,change_pin,known_intent,40,2506,0,R0,1
40,0,banking77_closed,31,compromised_card,known_intent,40,2506,0,R0,9
40,0,banking77_closed,35,contactless_not_working,known_intent,40,2506,0,R0,5
40,0,banking77_closed,39,country_support,known_intent,40,2506,0,R0,1
40,0,banking77_closed,37,declined_card_payment,known_intent,40,2506,0,R0,3
40,0,banking77_closed,33,declined_cash_withdrawal,known_intent,40,2506,0,R0,7
40,0,banking77_closed,31,declined_transfer,known_intent,40,2506,0,R0,9
40,0,banking77_closed,33,direct_debit_payment_not_recognised,known_intent,40,2506,0,R0,7
40,0,banking77_closed,35,disposable_card_limits,known_intent,40,2506,0,R0,5
40,0,banking77_closed,40,edit_personal_details,known_intent,40,2506,0,R0,0
40,0,banking77_closed,36,exchange_charge,known_intent,40,2506,0,R0,4
40,0,banking77_closed,39,exchange_rate,known_intent,40,2506,0,R0,1
40,0,banking77_closed,37,exchange_via_app,known_intent,40,2506,0,R0,3
40,0,banking77_closed,37,extra_charge_on_statement,known_intent,40,2506,0,R0,3
40,0,banking77_closed,38,failed_transfer,known_intent,40,2506,0,R0,2
40,0,banking77_closed,30,fiat_currency_support,known_intent,40,2506,0,R0,10
40,0,banking77_closed,34,get_disposable_virtual_card,known_intent,40,2506,0,R0,6
40,0,banking77_closed,40,get_physical_card,known_intent,40,2506,0,R0,0
40,0,banking77_closed,34,getting_spare_card,known_intent,40,2506,0,R0,6
40,0,banking77_closed,39,getting_virtual_card,known_intent,40,2506,0,R0,1
40,0,banking77_closed,34,lost_or_stolen_card,known_intent,40,2506,0,R0,6
40,0,banking77_closed,39,lost_or_stolen_phone,known_intent,40,2506,0,R0,1
40,0,banking77_closed,35,order_physical_card,known_intent,40,2506,0,R0,5
40,0,banking77_closed,40,passcode_forgotten,known_intent,40,2506,0,R0,0
40,0,banking77_closed,35,pending_card_payment,known_intent,40,2506,0,R0,5
40,0,banking77_closed,34,pending_cash_withdrawal,known_intent,40,2506,0,R0,6
40,0,banking77_closed,34,pending_top_up,known_intent,40,2506,0,R0,6
40,0,banking77_closed,26,pending_transfer,known_intent,40,2506,0,R0,14
40,0,banking77_closed,35,pin_blocked,known_intent,40,2506,0,R0,5
40,0,banking77_closed,39,receiving_money,known_intent,40,2506,0,R0,1
40,0,banking77_closed,34,request_refund,known_intent,40,2506,0,R0,6
40,0,banking77_closed,34,reverted_card_payment?,known_intent,40,2506,0,R0,6
40,0,banking77_closed,35,supported_cards_and_currencies,known_intent,40,2506,0,R0,5
40,0,banking77_closed,40,terminate_account,known_intent,40,2506,0,R0,0
40,0,banking77_closed,31,top_up_by_bank_transfer_charge,known_intent,40,2506,0,R0,9
40,0,banking77_closed,38,top_up_by_card_charge,known_intent,40,2506,0,R0,2
40,0,banking77_closed,35,top_up_by_cash_or_cheque,known_intent,40,2506,0,R0,5
40,0,banking77_closed,36,top_up_failed,known_intent,40,2506,0,R0,4
40,0,banking77_closed,40,top_up_limits,known_intent,40,2506,0,R0,0
40,0,banking77_closed,35,top_up_reverted,known_intent,40,2506,0,R0,5
40,0,banking77_closed,31,topping_up_by_card,known_intent,40,2506,0,R0,9
40,0,banking77_closed,40,transaction_charged_twice,known_intent,40,2506,0,R0,0
40,0,banking77_closed,38,transfer_fee_charged,known_intent,40,2506,0,R0,2
40,0,banking77_closed,37,transfer_into_account,known_intent,40,2506,0,R0,3
40,0,banking77_closed,34,transfer_not_received_by_recipient,known_intent,40,2506,0,R0,6
40,0,banking77_closed,36,transfer_timing,known_intent,40,2506,0,R0,4
40,0,banking77_closed,37,unable_to_verify_identity,known_intent,40,2506,0,R0,3
40,0,banking77_closed,36,verify_my_identity,known_intent,40,2506,0,R0,4
40,0,banking77_closed,40,verify_source_of_funds,known_intent,40,2506,0,R0,0
40,0,banking77_closed,40,verify_top_up,known_intent,40,2506,0,R0,0
40,0,banking77_closed,15,virtual_card_not_working,known_intent,40,2506,0,R0,25
40,0,banking77_closed,37,visa_or_mastercard,known_intent,40,2506,0,R0,3
40,0,banking77_closed,38,why_verify_identity,known_intent,40,2506,0,R0,2
40,0,banking77_closed,35,wrong_amount_of_cash_received,known_intent,40,2506,0,R0,5
40,0,banking77_closed,32,wrong_exchange_rate_for_cash_withdrawal,known_intent,40,2506,0,R0,8
40,0,banking77_closed,39,Refund_not_showing_up,known_intent,40,2506,0,R2,1
40,0,banking77_closed,36,activate_my_card,known_intent,40,2506,0,R2,4
40,0,banking77_closed,40,age_limit,known_intent,40,2506,0,R2,0
40,0,banking77_closed,40,apple_pay_or_google_pay,known_intent,40,2506,0,R2,0
40,0,banking77_closed,38,atm_support,known_intent,40,2506,0,R2,2
40,0,banking77_closed,36,automatic_top_up,known_intent,40,2506,0,R2,4
40,0,banking77_closed,20,balance_not_updated_after_bank_transfer,known_intent,40,2506,0,R2,20
40,0,banking77_closed,38,balance_not_updated_after_cheque_or_cash_deposit,known_intent,40,2506,0,R2,2
40,0,banking77_closed,25,beneficiary_not_allowed,known_intent,40,2506,0,R2,15
40,0,banking77_closed,34,cancel_transfer,known_intent,40,2506,0,R2,6
40,0,banking77_closed,39,card_about_to_expire,known_intent,40,2506,0,R2,1
40,0,banking77_closed,37,card_acceptance,known_intent,40,2506,0,R2,3
40,0,banking77_closed,30,card_arrival,known_intent,40,2506,0,R2,10
40,0,banking77_closed,36,card_delivery_estimate,known_intent,40,2506,0,R2,4
40,0,banking77_closed,38,card_linking,known_intent,40,2506,0,R2,2
40,0,banking77_closed,34,card_not_working,known_intent,40,2506,0,R2,6
40,0,banking77_closed,33,card_payment_fee_charged,known_intent,40,2506,0,R2,7
40,0,banking77_closed,28,card_payment_not_recognised,known_intent,40,2506,0,R2,12
40,0,banking77_closed,37,card_payment_wrong_exchange_rate,known_intent,40,2506,0,R2,3
40,0,banking77_closed,37,card_swallowed,known_intent,40,2506,0,R2,3
40,0,banking77_closed,36,cash_withdrawal_charge,known_intent,40,2506,0,R2,4
40,0,banking77_closed,32,cash_withdrawal_not_recognised,known_intent,40,2506,0,R2,8
40,0,banking77_closed,40,change_pin,known_intent,40,2506,0,R2,0
40,0,banking77_closed,28,compromised_card,known_intent,40,2506,0,R2,12
40,0,banking77_closed,39,contactless_not_working,known_intent,40,2506,0,R2,1
40,0,banking77_closed,39,country_support,known_intent,40,2506,0,R2,1
40,0,banking77_closed,34,declined_card_payment,known_intent,40,2506,0,R2,6
40,0,banking77_closed,25,declined_cash_withdrawal,known_intent,40,2506,0,R2,15
40,0,banking77_closed,29,declined_transfer,known_intent,40,2506,0,R2,11
40,0,banking77_closed,28,direct_debit_payment_not_recognised,known_intent,40,2506,0,R2,12
40,0,banking77_closed,33,disposable_card_limits,known_intent,40,2506,0,R2,7
40,0,banking77_closed,40,edit_personal_details,known_intent,40,2506,0,R2,0
40,0,banking77_closed,37,exchange_charge,known_intent,40,2506,0,R2,3
40,0,banking77_closed,39,exchange_rate,known_intent,40,2506,0,R2,1
40,0,banking77_closed,32,exchange_via_app,known_intent,40,2506,0,R2,8
40,0,banking77_closed,35,extra_charge_on_statement,known_intent,40,2506,0,R2,5
40,0,banking77_closed,36,failed_transfer,known_intent,40,2506,0,R2,4
40,0,banking77_closed,34,fiat_currency_support,known_intent,40,2506,0,R2,6
40,0,banking77_closed,34,get_disposable_virtual_card,known_intent,40,2506,0,R2,6
40,0,banking77_closed,38,get_physical_card,known_intent,40,2506,0,R2,2
40,0,banking77_closed,35,getting_spare_card,known_intent,40,2506,0,R2,5
40,0,banking77_closed,38,getting_virtual_card,known_intent,40,2506,0,R2,2
40,0,banking77_closed,38,lost_or_stolen_card,known_intent,40,2506,0,R2,2
40,0,banking77_closed,40,lost_or_stolen_phone,known_intent,40,2506,0,R2,0
40,0,banking77_closed,29,order_physical_card,known_intent,40,2506,0,R2,11
40,0,banking77_closed,40,passcode_forgotten,known_intent,40,2506,0,R2,0
40,0,banking77_closed,39,pending_card_payment,known_intent,40,2506,0,R2,1
40,0,banking77_closed,35,pending_cash_withdrawal,known_intent,40,2506,0,R2,5
40,0,banking77_closed,30,pending_top_up,known_intent,40,2506,0,R2,10
40,0,banking77_closed,26,pending_transfer,known_intent,40,2506,0,R2,14
40,0,banking77_closed,31,pin_blocked,known_intent,40,2506,0,R2,9
40,0,banking77_closed,32,receiving_money,known_intent,40,2506,0,R2,8
40,0,banking77_closed,32,request_refund,known_intent,40,2506,0,R2,8
40,0,banking77_closed,33,reverted_card_payment?,known_intent,40,2506,0,R2,7
40,0,banking77_closed,26,supported_cards_and_currencies,known_intent,40,2506,0,R2,14
40,0,banking77_closed,40,terminate_account,known_intent,40,2506,0,R2,0
40,0,banking77_closed,36,top_up_by_bank_transfer_charge,known_intent,40,2506,0,R2,4
40,0,banking77_closed,35,top_up_by_card_charge,known_intent,40,2506,0,R2,5
40,0,banking77_closed,35,top_up_by_cash_or_cheque,known_intent,40,2506,0,R2,5
40,0,banking77_closed,35,top_up_failed,known_intent,40,2506,0,R2,5
40,0,banking77_closed,38,top_up_limits,known_intent,40,2506,0,R2,2
40,0,banking77_closed,24,top_up_reverted,known_intent,40,2506,0,R2,16
40,0,banking77_closed,24,topping_up_by_card,known_intent,40,2506,0,R2,16
40,0,banking77_closed,39,transaction_charged_twice,known_intent,40,2506,0,R2,1
40,0,banking77_closed,32,transfer_fee_charged,known_intent,40,2506,0,R2,8
40,0,banking77_closed,34,transfer_into_account,known_intent,40,2506,0,R2,6
40,0,banking77_closed,21,transfer_not_received_by_recipient,known_intent,40,2506,0,R2,19
40,0,banking77_closed,38,transfer_timing,known_intent,40,2506,0,R2,2
40,0,banking77_closed,34,unable_to_verify_identity,known_intent,40,2506,0,R2,6
40,0,banking77_closed,37,verify_my_identity,known_intent,40,2506,0,R2,3
40,0,banking77_closed,40,verify_source_of_funds,known_intent,40,2506,0,R2,0
40,0,banking77_closed,40,verify_top_up,known_intent,40,2506,0,R2,0
40,0,banking77_closed,34,virtual_card_not_working,known_intent,40,2506,0,R2,6
40,0,banking77_closed,38,visa_or_mastercard,known_intent,40,2506,0,R2,2
40,0,banking77_closed,32,why_verify_identity,known_intent,40,2506,0,R2,8
40,0,banking77_closed,28,wrong_amount_of_cash_received,known_intent,40,2506,0,R2,12
40,0,banking77_closed,35,wrong_exchange_rate_for_cash_withdrawal,known_intent,40,2506,0,R2,5
30,0,clinc150,29,account_blocked,known_intent,30,2507,0,R0,1
30,0,clinc150,30,alarm,known_intent,30,2507,0,R0,0
30,0,clinc150,30,balance,known_intent,30,2507,0,R0,0
30,0,clinc150,30,book_hotel,known_intent,30,2507,0,R0,0
30,0,clinc150,29,calories,known_intent,30,2507,0,R0,1
30,0,clinc150,30,cancel,known_intent,30,2507,0,R0,0
30,0,clinc150,30,cancel_reservation,known_intent,30,2507,0,R0,0
30,0,clinc150,24,card_declined,known_intent,30,2507,0,R0,6
30,0,clinc150,29,change_ai_name,known_intent,30,2507,0,R0,1
30,0,clinc150,27,change_volume,known_intent,30,2507,0,R0,3
30,0,clinc150,30,current_location,known_intent,30,2507,0,R0,0
30,0,clinc150,30,damaged_card,known_intent,30,2507,0,R0,0
30,0,clinc150,30,directions,known_intent,30,2507,0,R0,0
30,0,clinc150,30,do_you_have_pets,known_intent,30,2507,0,R0,0
30,0,clinc150,30,expiration_date,known_intent,30,2507,0,R0,0
30,0,clinc150,30,find_phone,known_intent,30,2507,0,R0,0
30,0,clinc150,30,flight_status,known_intent,30,2507,0,R0,0
30,0,clinc150,27,how_busy,known_intent,30,2507,0,R0,3
30,0,clinc150,30,how_old_are_you,known_intent,30,2507,0,R0,0
30,0,clinc150,30,improve_credit_score,known_intent,30,2507,0,R0,0
30,0,clinc150,30,ingredient_substitution,known_intent,30,2507,0,R0,0
30,0,clinc150,30,jump_start,known_intent,30,2507,0,R0,0
30,0,clinc150,30,lost_luggage,known_intent,30,2507,0,R0,0
30,0,clinc150,30,make_call,known_intent,30,2507,0,R0,0
30,0,clinc150,30,min_payment,known_intent,30,2507,0,R0,0
30,0,clinc150,30,next_song,known_intent,30,2507,0,R0,0
30,0,clinc150,30,oil_change_how,known_intent,30,2507,0,R0,0
30,0,clinc150,28,order,known_intent,30,2507,0,R0,2
30,0,clinc150,28,pto_request,known_intent,30,2507,0,R0,2
30,0,clinc150,28,pto_request_status,known_intent,30,2507,0,R0,2
30,0,clinc150,30,pto_used,known_intent,30,2507,0,R0,0
30,0,clinc150,30,redeem_rewards,known_intent,30,2507,0,R0,0
30,0,clinc150,30,repeat,known_intent,30,2507,0,R0,0
30,0,clinc150,30,restaurant_reservation,known_intent,30,2507,0,R0,0
30,0,clinc150,30,rollover_401k,known_intent,30,2507,0,R0,0
30,0,clinc150,29,schedule_maintenance,known_intent,30,2507,0,R0,1
30,0,clinc150,30,schedule_meeting,known_intent,30,2507,0,R0,0
30,0,clinc150,29,share_location,known_intent,30,2507,0,R0,1
30,0,clinc150,25,shopping_list,known_intent,30,2507,0,R0,5
30,0,clinc150,30,spending_history,known_intent,30,2507,0,R0,0
30,0,clinc150,27,todo_list,known_intent,30,2507,0,R0,3
30,0,clinc150,29,todo_list_update,known_intent,30,2507,0,R0,1
30,0,clinc150,28,transfer,known_intent,30,2507,0,R0,2
30,0,clinc150,30,travel_notification,known_intent,30,2507,0,R0,0
30,0,clinc150,30,travel_suggestion,known_intent,30,2507,0,R0,0
30,0,clinc150,29,user_name,known_intent,30,2507,0,R0,1
30,0,clinc150,30,weather,known_intent,30,2507,0,R0,0
30,0,clinc150,30,what_are_your_hobbies,known_intent,30,2507,0,R0,0
30,0,clinc150,29,where_are_you_from,known_intent,30,2507,0,R0,1
30,0,clinc150,30,who_made_you,known_intent,30,2507,0,R0,0
3000,0,clinc150,0,heldout_intent,unknown_kind,3000,2507,0,R0,0
1000,0,clinc150,0,official_oos,unknown_kind,1000,2507,0,R0,0
30,0,clinc150,29,account_blocked,known_intent,30,2507,0,R2,1
30,0,clinc150,30,alarm,known_intent,30,2507,0,R2,0
30,0,clinc150,30,balance,known_intent,30,2507,0,R2,0
30,0,clinc150,30,book_hotel,known_intent,30,2507,0,R2,0
30,0,clinc150,30,calories,known_intent,30,2507,0,R2,0
30,0,clinc150,30,cancel,known_intent,30,2507,0,R2,0
30,0,clinc150,30,cancel_reservation,known_intent,30,2507,0,R2,0
30,0,clinc150,29,card_declined,known_intent,30,2507,0,R2,1
30,0,clinc150,28,change_ai_name,known_intent,30,2507,0,R2,2
30,0,clinc150,27,change_volume,known_intent,30,2507,0,R2,3
30,0,clinc150,29,current_location,known_intent,30,2507,0,R2,1
30,0,clinc150,30,damaged_card,known_intent,30,2507,0,R2,0
30,0,clinc150,30,directions,known_intent,30,2507,0,R2,0
30,0,clinc150,30,do_you_have_pets,known_intent,30,2507,0,R2,0
30,0,clinc150,30,expiration_date,known_intent,30,2507,0,R2,0
30,0,clinc150,30,find_phone,known_intent,30,2507,0,R2,0
30,0,clinc150,30,flight_status,known_intent,30,2507,0,R2,0
30,0,clinc150,29,how_busy,known_intent,30,2507,0,R2,1
30,0,clinc150,29,how_old_are_you,known_intent,30,2507,0,R2,1
30,0,clinc150,30,improve_credit_score,known_intent,30,2507,0,R2,0
30,0,clinc150,30,ingredient_substitution,known_intent,30,2507,0,R2,0
30,0,clinc150,30,jump_start,known_intent,30,2507,0,R2,0
30,0,clinc150,30,lost_luggage,known_intent,30,2507,0,R2,0
30,0,clinc150,30,make_call,known_intent,30,2507,0,R2,0
30,0,clinc150,30,min_payment,known_intent,30,2507,0,R2,0
30,0,clinc150,30,next_song,known_intent,30,2507,0,R2,0
30,0,clinc150,30,oil_change_how,known_intent,30,2507,0,R2,0
30,0,clinc150,27,order,known_intent,30,2507,0,R2,3
30,0,clinc150,27,pto_request,known_intent,30,2507,0,R2,3
30,0,clinc150,29,pto_request_status,known_intent,30,2507,0,R2,1
30,0,clinc150,30,pto_used,known_intent,30,2507,0,R2,0
30,0,clinc150,30,redeem_rewards,known_intent,30,2507,0,R2,0
30,0,clinc150,30,repeat,known_intent,30,2507,0,R2,0
30,0,clinc150,30,restaurant_reservation,known_intent,30,2507,0,R2,0
30,0,clinc150,30,rollover_401k,known_intent,30,2507,0,R2,0
30,0,clinc150,30,schedule_maintenance,known_intent,30,2507,0,R2,0
30,0,clinc150,30,schedule_meeting,known_intent,30,2507,0,R2,0
30,0,clinc150,27,share_location,known_intent,30,2507,0,R2,3
30,0,clinc150,29,shopping_list,known_intent,30,2507,0,R2,1
30,0,clinc150,30,spending_history,known_intent,30,2507,0,R2,0
30,0,clinc150,26,todo_list,known_intent,30,2507,0,R2,4
30,0,clinc150,28,todo_list_update,known_intent,30,2507,0,R2,2
30,0,clinc150,29,transfer,known_intent,30,2507,0,R2,1
30,0,clinc150,30,travel_notification,known_intent,30,2507,0,R2,0
30,0,clinc150,28,travel_suggestion,known_intent,30,2507,0,R2,2
30,0,clinc150,30,user_name,known_intent,30,2507,0,R2,0
30,0,clinc150,30,weather,known_intent,30,2507,0,R2,0
30,0,clinc150,30,what_are_your_hobbies,known_intent,30,2507,0,R2,0
30,0,clinc150,29,where_are_you_from,known_intent,30,2507,0,R2,1
30,0,clinc150,30,who_made_you,known_intent,30,2507,0,R2,0
3000,0,clinc150,0,heldout_intent,unknown_kind,3000,2507,0,R2,0
1000,0,clinc150,0,official_oos,unknown_kind,1000,2507,0,R2,0
27,0,clinc150,26,account_blocked,known_intent,30,2507,3,MAX_THRESHOLD,1
28,0,clinc150,28,alarm,known_intent,30,2507,2,MAX_THRESHOLD,0
24,0,clinc150,24,balance,known_intent,30,2507,6,MAX_THRESHOLD,0
14,0,clinc150,14,book_hotel,known_intent,30,2507,16,MAX_THRESHOLD,0
24,0,clinc150,24,calories,known_intent,30,2507,6,MAX_THRESHOLD,0
19,0,clinc150,19,cancel,known_intent,30,2507,11,MAX_THRESHOLD,0
29,0,clinc150,29,cancel_reservation,known_intent,30,2507,1,MAX_THRESHOLD,0
28,0,clinc150,27,card_declined,known_intent,30,2507,2,MAX_THRESHOLD,1
19,0,clinc150,19,change_ai_name,known_intent,30,2507,11,MAX_THRESHOLD,0
22,0,clinc150,22,change_volume,known_intent,30,2507,8,MAX_THRESHOLD,0
29,0,clinc150,29,current_location,known_intent,30,2507,1,MAX_THRESHOLD,0
30,0,clinc150,30,damaged_card,known_intent,30,2507,0,MAX_THRESHOLD,0
3,0,clinc150,3,directions,known_intent,30,2507,27,MAX_THRESHOLD,0
30,0,clinc150,30,do_you_have_pets,known_intent,30,2507,0,MAX_THRESHOLD,0
29,0,clinc150,29,expiration_date,known_intent,30,2507,1,MAX_THRESHOLD,0
29,0,clinc150,29,find_phone,known_intent,30,2507,1,MAX_THRESHOLD,0
30,0,clinc150,30,flight_status,known_intent,30,2507,0,MAX_THRESHOLD,0
16,0,clinc150,15,how_busy,known_intent,30,2507,14,MAX_THRESHOLD,1
30,0,clinc150,29,how_old_are_you,known_intent,30,2507,0,MAX_THRESHOLD,1
26,0,clinc150,26,improve_credit_score,known_intent,30,2507,4,MAX_THRESHOLD,0
15,0,clinc150,15,ingredient_substitution,known_intent,30,2507,15,MAX_THRESHOLD,0
30,0,clinc150,30,jump_start,known_intent,30,2507,0,MAX_THRESHOLD,0
29,0,clinc150,29,lost_luggage,known_intent,30,2507,1,MAX_THRESHOLD,0
16,0,clinc150,16,make_call,known_intent,30,2507,14,MAX_THRESHOLD,0
30,0,clinc150,30,min_payment,known_intent,30,2507,0,MAX_THRESHOLD,0
26,0,clinc150,26,next_song,known_intent,30,2507,4,MAX_THRESHOLD,0
30,0,clinc150,30,oil_change_how,known_intent,30,2507,0,MAX_THRESHOLD,0
9,0,clinc150,9,order,known_intent,30,2507,21,MAX_THRESHOLD,0
29,0,clinc150,26,pto_request,known_intent,30,2507,1,MAX_THRESHOLD,3
28,0,clinc150,27,pto_request_status,known_intent,30,2507,2,MAX_THRESHOLD,1
30,0,clinc150,30,pto_used,known_intent,30,2507,0,MAX_THRESHOLD,0
28,0,clinc150,28,redeem_rewards,known_intent,30,2507,2,MAX_THRESHOLD,0
24,0,clinc150,24,repeat,known_intent,30,2507,6,MAX_THRESHOLD,0
18,0,clinc150,18,restaurant_reservation,known_intent,30,2507,12,MAX_THRESHOLD,0
30,0,clinc150,30,rollover_401k,known_intent,30,2507,0,MAX_THRESHOLD,0
28,0,clinc150,28,schedule_maintenance,known_intent,30,2507,2,MAX_THRESHOLD,0
27,0,clinc150,27,schedule_meeting,known_intent,30,2507,3,MAX_THRESHOLD,0
24,0,clinc150,22,share_location,known_intent,30,2507,6,MAX_THRESHOLD,2
26,0,clinc150,26,shopping_list,known_intent,30,2507,4,MAX_THRESHOLD,0
26,0,clinc150,26,spending_history,known_intent,30,2507,4,MAX_THRESHOLD,0
30,0,clinc150,26,todo_list,known_intent,30,2507,0,MAX_THRESHOLD,4
24,0,clinc150,23,todo_list_update,known_intent,30,2507,6,MAX_THRESHOLD,1
26,0,clinc150,25,transfer,known_intent,30,2507,4,MAX_THRESHOLD,1
26,0,clinc150,26,travel_notification,known_intent,30,2507,4,MAX_THRESHOLD,0
9,0,clinc150,8,travel_suggestion,known_intent,30,2507,21,MAX_THRESHOLD,1
27,0,clinc150,27,user_name,known_intent,30,2507,3,MAX_THRESHOLD,0
19,0,clinc150,19,weather,known_intent,30,2507,11,MAX_THRESHOLD,0
28,0,clinc150,28,what_are_your_hobbies,known_intent,30,2507,2,MAX_THRESHOLD,0
23,0,clinc150,23,where_are_you_from,known_intent,30,2507,7,MAX_THRESHOLD,0
24,0,clinc150,24,who_made_you,known_intent,30,2507,6,MAX_THRESHOLD,0
424,0,clinc150,0,heldout_intent,unknown_kind,3000,2507,2576,MAX_THRESHOLD,0
17,0,clinc150,0,official_oos,unknown_kind,1000,2507,983,MAX_THRESHOLD,0
2,0,clinc150,2,account_blocked,known_intent,30,2507,28,R3,0
6,0,clinc150,6,alarm,known_intent,30,2507,24,R3,0
10,0,clinc150,10,balance,known_intent,30,2507,20,R3,0
0,0,clinc150,0,book_hotel,known_intent,30,2507,30,R3,0
0,0,clinc150,0,calories,known_intent,30,2507,30,R3,0
0,0,clinc150,0,cancel,known_intent,30,2507,30,R3,0
11,0,clinc150,11,cancel_reservation,known_intent,30,2507,19,R3,0
5,0,clinc150,5,card_declined,known_intent,30,2507,25,R3,0
0,0,clinc150,0,change_ai_name,known_intent,30,2507,30,R3,0
7,0,clinc150,7,change_volume,known_intent,30,2507,23,R3,0
