benchmark,coverage,risk,seed,variant
clinc150,0.9,0.7505050505050505,2506,MAX_THRESHOLD
clinc150,0.95,0.7636363636363637,2506,MAX_THRESHOLD
clinc150,1.0,0.7754545454545455,2506,MAX_THRESHOLD
clinc150,0.05,0.04,2506,R3
clinc150,0.1,0.52,2506,R3
clinc150,0.15,0.68,2506,R3
clinc150,0.2,0.76,2506,R3
clinc150,0.25,0.808,2506,R3
clinc150,0.3,0.84,2506,R3
clinc150,0.35,0.8628571428571429,2506,R3
clinc150,0.4,0.88,2506,R3
clinc150,0.45,0.8933333333333333,2506,R3
clinc150,0.5,0.904,2506,R3
clinc150,0.55,0.9127272727272727,2506,R3
clinc150,0.6,0.92,2506,R3
clinc150,0.65,0.9261538461538461,2506,R3
clinc150,0.7,0.9314285714285714,2506,R3
clinc150,0.75,0.936,2506,R3
clinc150,0.8,0.94,2506,R3
clinc150,0.85,0.9435294117647058,2506,R3
clinc150,0.9,0.9466666666666667,2506,R3
clinc150,0.95,0.9494736842105264,2506,R3
clinc150,1.0,0.952,2506,R3
banking77_open,0.05,0.0603448275862069,2506,R0
banking77_open,0.1,0.05603448275862069,2506,R0
banking77_open,0.15,0.05459770114942529,2506,R0
banking77_open,0.2,0.04525862068965517,2506,R0
banking77_open,0.25,0.05172413793103448,2506,R0
banking77_open,0.3,0.05890804597701149,2506,R0
banking77_open,0.35,0.06403940886699508,2506,R0
banking77_open,0.4,0.07327586206896551,2506,R0
banking77_open,0.45,0.08333333333333333,2506,R0
banking77_open,0.5,0.09224137931034483,2506,R0
banking77_open,0.55,0.10815047021943573,2506,R0
banking77_open,0.6,0.1257183908045977,2506,R0
banking77_open,0.65,0.14721485411140584,2506,R0
banking77_open,0.7,0.1724137931034483,2506,R0
banking77_open,0.75,0.20689655172413793,2506,R0
banking77_open,0.8,0.24030172413793102,2506,R0
banking77_open,0.85,0.2733265720081136,2506,R0
banking77_open,0.9,0.3065134099616858,2506,R0
banking77_open,0.95,0.3407441016333938,2506,R0
banking77_open,1.0,0.3711206896551724,2506,R0
banking77_open,0.05,0.008620689655172414,2506,R2
banking77_open,0.1,0.004310344827586207,2506,R2
banking77_open,0.15,0.020114942528735632,2506,R2
banking77_open,0.2,0.03017241379310345,2506,R2
banking77_open,0.25,0.03620689655172414,2506,R2
banking77_open,0.3,0.04597701149425287,2506,R2
banking77_open,0.35,0.06773399014778325,2506,R2
banking77_open,0.4,0.08512931034482758,2506,R2
banking77_open,0.45,0.09386973180076628,2506,R2
banking77_open,0.5,0.11896551724137931,2506,R2
banking77_open,0.55,0.14106583072100312,2506,R2
banking77_open,0.6,0.15804597701149425,2506,R2
banking77_open,0.65,0.1810344827586207,2506,R2
banking77_open,0.7,0.21120689655172414,2506,R2
banking77_open,0.75,0.24195402298850574,2506,R2
banking77_open,0.8,0.2704741379310345,2506,R2
banking77_open,0.85,0.30425963488843816,2506,R2
banking77_open,0.9,0.335727969348659,2506,R2
banking77_open,0.95,0.367513611615245,2506,R2
banking77_open,1.0,0.39655172413793105,2506,R2
banking77_open,0.05,0.008620689655172414,2506,MAX_THRESHOLD
banking77_open,0.1,0.004310344827586207,2506,MAX_THRESHOLD
banking77_open,0.15,0.020114942528735632,2506,MAX_THRESHOLD
banking77_open,0.2,0.03017241379310345,2506,MAX_THRESHOLD
banking77_open,0.25,0.03620689655172414,2506,MAX_THRESHOLD
banking77_open,0.3,0.04597701149425287,2506,MAX_THRESHOLD
banking77_open,0.35,0.06773399014778325,2506,MAX_THRESHOLD
banking77_open,0.4,0.08512931034482758,2506,MAX_THRESHOLD
banking77_open,0.45,0.09386973180076628,2506,MAX_THRESHOLD
banking77_open,0.5,0.11896551724137931,2506,MAX_THRESHOLD
banking77_open,0.55,0.14106583072100312,2506,MAX_THRESHOLD
banking77_open,0.6,0.15804597701149425,2506,MAX_THRESHOLD
banking77_open,0.65,0.1810344827586207,2506,MAX_THRESHOLD
banking77_open,0.7,0.21120689655172414,2506,MAX_THRESHOLD
banking77_open,0.75,0.26091954022988506,2506,MAX_THRESHOLD
banking77_open,0.8,0.30711206896551724,2506,MAX_THRESHOLD
banking77_open,0.85,0.34787018255578095,2506,MAX_THRESHOLD
banking77_open,0.9,0.38409961685823757,2506,MAX_THRESHOLD
banking77_open,0.95,0.4165154264972777,2506,MAX_THRESHOLD
banking77_open,1.0,0.44568965517241377,2506,MAX_THRESHOLD
banking77_open,0.05,0.017241379310344827,2506,R3
banking77_open,0.1,0.10775862068965517,2506,R3
banking77_open,0.15,0.4051724137931034,2506,R3
banking77_open,0.2,0.5538793103448276,2506,R3
banking77_open,0.25,0.6431034482758621,2506,R3
banking77_open,0.3,0.7025862068965517,2506,R3
banking77_open,0.35,0.7450738916256158,2506,R3
banking77_open,0.4,0.7769396551724138,2506,R3
banking77_open,0.45,0.8017241379310345,2506,R3
banking77_open,0.5,0.821551724137931,2506,R3
banking77_open,0.55,0.8377742946708464,2506,R3
banking77_open,0.6,0.8512931034482759,2506,R3
banking77_open,0.65,0.8627320954907162,2506,R3
banking77_open,0.7,0.8725369458128078,2506,R3
banking77_open,0.75,0.8810344827586207,2506,R3
banking77_open,0.8,0.8884698275862069,2506,R3
banking77_open,0.85,0.8950304259634888,2506,R3
banking77_open,0.9,0.9008620689655172,2506,R3
banking77_open,0.95,0.9060798548094374,2506,R3
banking77_open,1.0,0.9107758620689655,2506,R3
banking77_closed,0.05,0.0,2506,R0
banking77_closed,0.1,0.0,2506,R0
banking77_closed,0.15,0.0021645021645021645,2506,R0
banking77_closed,0.2,0.0016233766233766235,2506,R0
banking77_closed,0.25,0.0012987012987012987,2506,R0
banking77_closed,0.3,0.005411255411255411,2506,R0
banking77_closed,0.35,0.006493506493506494,2506,R0
banking77_closed,0.4,0.011363636363636364,2506,R0
banking77_closed,0.45,0.010101010101010102,2506,R0
banking77_closed,0.5,0.01038961038961039,2506,R0
banking77_closed,0.55,0.012396694214876033,2506,R0
banking77_closed,0.6,0.015692640692640692,2506,R0
banking77_closed,0.65,0.02147852147852148,2506,R0
banking77_closed,0.7,0.02458256029684601,2506,R0
banking77_closed,0.75,0.030735930735930735,2506,R0
banking77_closed,0.8,0.03409090909090909,2506,R0
banking77_closed,0.85,0.04660045836516425,2506,R0
banking77_closed,0.9,0.05627705627705628,2506,R0
banking77_closed,0.95,0.07655502392344497,2506,R0
banking77_closed,1.0,0.10324675324675325,2506,R0
banking77_closed,0.05,0.006493506493506494,2506,R2
banking77_closed,0.1,0.025974025974025976,2506,R2
banking77_closed,0.15,0.021645021645021644,2506,R2
banking77_closed,0.2,0.025974025974025976,2506,R2
banking77_closed,0.25,0.02987012987012987,2506,R2
banking77_closed,0.3,0.03571428571428571,2506,R2
banking77_closed,0.35,0.039888682745825604,2506,R2
banking77_closed,0.4,0.05032467532467533,2506,R2
banking77_closed,0.45,0.05555555555555555,2506,R2
banking77_closed,0.5,0.06038961038961039,2506,R2
banking77_closed,0.55,0.07024793388429752,2506,R2
banking77_closed,0.6,0.07467532467532467,2506,R2
banking77_closed,0.65,0.08091908091908091,2506,R2
banking77_closed,0.7,0.08719851576994433,2506,R2
banking77_closed,0.75,0.09783549783549783,2506,R2
banking77_closed,0.8,0.1038961038961039,2506,R2
banking77_closed,0.85,0.11038961038961038,2506,R2
banking77_closed,0.9,0.11868686868686869,2506,R2
banking77_closed,0.95,0.12952836637047163,2506,R2
banking77_closed,1.0,0.14415584415584415,2506,R2
clinc150,0.05,0.0,2507,R0
clinc150,0.1,0.014545454545454545,2507,R0
clinc150,0.15,0.030303030303030304,2507,R0
clinc150,0.2,0.07454545454545454,2507,R0
clinc150,0.25,0.13018181818181818,2507,R0
clinc150,0.3,0.20545454545454545,2507,R0
clinc150,0.35,0.2857142857142857,2507,R0
clinc150,0.4,0.3609090909090909,2507,R0
clinc150,0.45,0.4222222222222222,2507,R0
clinc150,0.5,0.4749090909090909,2507,R0
clinc150,0.55,0.5196694214876033,2507,R0
clinc150,0.6,0.5593939393939394,2507,R0
clinc150,0.65,0.5924475524475524,2507,R0
clinc150,0.7,0.6205194805194805,2507,R0
clinc150,0.75,0.645090909090909,2507,R0
clinc150,0.8,0.6672727272727272,2507,R0
clinc150,0.85,0.6868449197860963,2507,R0
clinc150,0.9,0.7042424242424242,2507,R0
clinc150,0.95,0.7198086124401913,2507,R0
clinc150,1.0,0.7338181818181818,2507,R0
clinc150,0.05,0.03636363636363636,2507,R2
clinc150,0.1,0.07454545454545454,2507,R2
clinc150,0.15,0.11151515151515151,2507,R2
clinc150,0.2,0.15636363636363637,2507,R2
clinc150,0.25,0.21454545454545454,2507,R2
clinc150,0.3,0.2721212121212121,2507,R2
clinc150,0.35,0.3251948051948052,2507,R2
clinc150,0.4,0.38227272727272726,2507,R2
clinc150,0.45,0.43474747474747477,2507,R2
clinc150,0.5,0.4807272727272727,2507,R2
clinc150,0.55,0.5246280991735537,2507,R2
clinc150,0.6,0.5596969696969697,2507,R2
clinc150,0.65,0.5913286713286713,2507,R2
clinc150,0.7,0.6202597402597403,2507,R2
clinc150,0.75,0.6443636363636364,2507,R2
clinc150,0.8,0.6661363636363636,2507,R2
clinc150,0.85,0.6857754010695187,2507,R2
clinc150,0.9,0.7032323232323232,2507,R2
clinc150,0.95,0.7188516746411483,2507,R2
clinc150,1.0,0.732909090909091,2507,R2
clinc150,0.05,0.03636363636363636,2507,MAX_THRESHOLD
clinc150,0.1,0.07454545454545454,2507,MAX_THRESHOLD
clinc150,0.15,0.11151515151515151,2507,MAX_THRESHOLD
clinc150,0.2,0.15636363636363637,2507,MAX_THRESHOLD
clinc150,0.25,0.21454545454545454,2507,MAX_THRESHOLD
clinc150,0.3,0.2721212121212121,2507,MAX_THRESHOLD
clinc150,0.35,0.37246753246753245,2507,MAX_THRESHOLD
clinc150,0.4,0.4509090909090909,2507,MAX_THRESHOLD
clinc150,0.45,0.5119191919191919,2507,MAX_THRESHOLD
clinc150,0.5,0.5607272727272727,2507,MAX_THRESHOLD
clinc150,0.55,0.6006611570247934,2507,MAX_THRESHOLD
clinc150,0.6,0.6339393939393939,2507,MAX_THRESHOLD
clinc150,0.65,0.6620979020979021,2507,MAX_THRESHOLD
clinc150,0.7,0.6862337662337662,2507,MAX_THRESHOLD
clinc150,0.75,0.7071515151515152,2507,MAX_THRESHOLD
clinc150,0.8,0.7254545454545455,2507,MAX_THRESHOLD
clinc150,0.85,0.7416042780748663,2507,MAX_THRESHOLD
clinc150,0.9,0.7559595959595959,2507,MAX_THRESHOLD
clinc150,0.95,0.7688038277511962,2507,MAX_THRESHOLD
clinc150,1.0,0.7803636363636364,2507,MAX_THRESHOLD
clinc150,0.05,0.04727272727272727,2507,R3
clinc150,0.1,0.38727272727272727,2507,R3
clinc150,0.15,0.5915151515151515,2507,R3
clinc150,0.2,0.6936363636363636,2507,R3
clinc150,0.25,0.7549090909090909,2507,R3
clinc150,0.3,0.7957575757575758,2507,R3
clinc150,0.35,0.824935064935065,2507,R3
clinc150,0.4,0.8468181818181818,2507,R3
clinc150,0.45,0.8638383838383838,2507,R3
clinc150,0.5,0.8774545454545455,2507,R3
clinc150,0.55,0.888595041322314,2507,R3
clinc150,0.6,0.8978787878787878,2507,R3
clinc150,0.65,0.9057342657342657,2507,R3
clinc150,0.7,0.9124675324675324,2507,R3
clinc150,0.75,0.9183030303030303,2507,R3
clinc150,0.8,0.923409090909091,2507,R3
clinc150,0.85,0.9279144385026737,2507,R3
clinc150,0.9,0.9319191919191919,2507,R3
clinc150,0.95,0.9355023923444976,2507,R3
clinc150,1.0,0.9387272727272727,2507,R3
banking77_open,0.05,0.02586206896551724,2507,R0
banking77_open,0.1,0.021551724137931036,2507,R0
banking77_open,0.15,0.040229885057471264,2507,R0
banking77_open,0.2,0.03879310344827586,2507,R0
banking77_open,0.25,0.04827586206896552,2507,R0
banking77_open,0.3,0.06465517241379311,2507,R0
banking77_open,0.35,0.08004926108374384,2507,R0
banking77_open,0.4,0.0894396551724138,2507,R0
banking77_open,0.45,0.1053639846743295,2507,R0
banking77_open,0.5,0.11379310344827587,2507,R0
banking77_open,0.55,0.13401253918495298,2507,R0
banking77_open,0.6,0.14870689655172414,2507,R0
banking77_open,0.65,0.16578249336870027,2507,R0
banking77_open,0.7,0.18842364532019704,2507,R0
banking77_open,0.75,0.21724137931034482,2507,R0
banking77_open,0.8,0.24892241379310345,2507,R0
banking77_open,0.85,0.281947261663286,2507,R0
banking77_open,0.9,0.3132183908045977,2507,R0
banking77_open,0.95,0.34346642468239563,2507,R0
banking77_open,1.0,0.37025862068965515,2507,R0
banking77_open,0.05,0.0,2507,R2
banking77_open,0.1,0.01293103448275862,2507,R2
banking77_open,0.15,0.020114942528735632,2507,R2
banking77_open,0.2,0.036637931034482756,2507,R2
banking77_open,0.25,0.04655172413793104,2507,R2
banking77_open,0.3,0.06752873563218391,2507,R2
banking77_open,0.35,0.08004926108374384,2507,R2
banking77_open,0.4,0.10237068965517242,2507,R2
banking77_open,0.45,0.11781609195402298,2507,R2
banking77_open,0.5,0.13620689655172413,2507,R2
banking77_open,0.55,0.15282131661442006,2507,R2
banking77_open,0.6,0.16810344827586207,2507,R2
banking77_open,0.65,0.1896551724137931,2507,R2
banking77_open,0.7,0.21366995073891626,2507,R2
banking77_open,0.75,0.24482758620689654,2507,R2
banking77_open,0.8,0.27316810344827586,2507,R2
banking77_open,0.85,0.3017241379310345,2507,R2
banking77_open,0.9,0.33237547892720304,2507,R2
banking77_open,0.95,0.36116152450090744,2507,R2
banking77_open,1.0,0.3896551724137931,2507,R2
banking77_open,0.05,0.0,2507,MAX_THRESHOLD
banking77_open,0.1,0.01293103448275862,2507,MAX_THRESHOLD
banking77_open,0.15,0.020114942528735632,2507,MAX_THRESHOLD
banking77_open,0.2,0.036637931034482756,2507,MAX_THRESHOLD
banking77_open,0.25,0.04655172413793104,2507,MAX_THRESHOLD
banking77_open,0.3,0.06752873563218391,2507,MAX_THRESHOLD
banking77_open,0.35,0.08004926108374384,2507,MAX_THRESHOLD
banking77_open,0.4,0.10237068965517242,2507,MAX_THRESHOLD
banking77_open,0.45,0.11781609195402298,2507,MAX_THRESHOLD
banking77_open,0.5,0.13620689655172413,2507,MAX_THRESHOLD
banking77_open,0.55,0.15282131661442006,2507,MAX_THRESHOLD
banking77_open,0.6,0.16810344827586207,2507,MAX_THRESHOLD
banking77_open,0.65,0.21153846153846154,2507,MAX_THRESHOLD
banking77_open,0.7,0.26785714285714285,2507,MAX_THRESHOLD
banking77_open,0.75,0.31666666666666665,2507,MAX_THRESHOLD
banking77_open,0.8,0.359375,2507,MAX_THRESHOLD
banking77_open,0.85,0.39705882352941174,2507,MAX_THRESHOLD
banking77_open,0.9,0.4305555555555556,2507,MAX_THRESHOLD
banking77_open,0.95,0.4605263157894737,2507,MAX_THRESHOLD
banking77_open,1.0,0.4875,2507,MAX_THRESHOLD
banking77_open,0.05,0.0,2507,R3
banking77_open,0.1,0.01293103448275862,2507,R3
banking77_open,0.15,0.11781609195402298,2507,R3
banking77_open,0.2,0.33836206896551724,2507,R3
banking77_open,0.25,0.4706896551724138,2507,R3
banking77_open,0.3,0.5589080459770115,2507,R3
banking77_open,0.35,0.6219211822660099,2507,R3
banking77_open,0.4,0.6691810344827587,2507,R3
banking77_open,0.45,0.7059386973180076,2507,R3
banking77_open,0.5,0.7353448275862069,2507,R3
banking77_open,0.55,0.7594043887147336,2507,R3
banking77_open,0.6,0.7794540229885057,2507,R3
banking77_open,0.65,0.7964190981432361,2507,R3
banking77_open,0.7,0.8109605911330049,2507,R3
banking77_open,0.75,0.8235632183908046,2507,R3
banking77_open,0.8,0.8345905172413793,2507,R3
banking77_open,0.85,0.8443204868154158,2507,R3
banking77_open,0.9,0.8529693486590039,2507,R3
banking77_open,0.95,0.8607078039927405,2507,R3
banking77_open,1.0,0.8676724137931034,2507,R3
banking77_closed,0.05,0.0,2507,R0
banking77_closed,0.1,0.0,2507,R0
banking77_closed,0.15,0.0021645021645021645,2507,R0
banking77_closed,0.2,0.0016233766233766235,2507,R0
banking77_closed,0.25,0.003896103896103896,2507,R0
banking77_closed,0.3,0.004329004329004329,2507,R0
banking77_closed,0.35,0.006493506493506494,2507,R0
banking77_closed,0.4,0.00974025974025974,2507,R0
banking77_closed,0.45,0.00937950937950938,2507,R0
banking77_closed,0.5,0.01038961038961039,2507,R0
banking77_closed,0.55,0.011806375442739079,2507,R0
banking77_closed,0.6,0.015692640692640692,2507,R0
banking77_closed,0.65,0.017482517482517484,2507,R0
banking77_closed,0.7,0.022263450834879406,2507,R0
banking77_closed,0.75,0.024675324675324677,2507,R0
banking77_closed,0.8,0.03449675324675325,2507,R0
banking77_closed,0.85,0.046982429335370515,2507,R0
banking77_closed,0.9,0.06024531024531025,2507,R0
banking77_closed,0.95,0.07963089542036911,2507,R0
banking77_closed,1.0,0.10681818181818181,2507,R0
banking77_closed,0.05,0.0,2507,R2
banking77_closed,0.1,0.022727272727272728,2507,R2
banking77_closed,0.15,0.025974025974025976,2507,R2
banking77_closed,0.2,0.027597402597402596,2507,R2
banking77_closed,0.25,0.03116883116883117,2507,R2
banking77_closed,0.3,0.04220779220779221,2507,R2
banking77_closed,0.35,0.04452690166975881,2507,R2
banking77_closed,0.4,0.05519480519480519,2507,R2
banking77_closed,0.45,0.06132756132756133,2507,R2
banking77_closed,0.5,0.06493506493506493,2507,R2
banking77_closed,0.55,0.07319952774498228,2507,R2
banking77_closed,0.6,0.07792207792207792,2507,R2
banking77_closed,0.65,0.08441558441558442,2507,R2
banking77_closed,0.7,0.09276437847866419,2507,R2
banking77_closed,0.75,0.09956709956709957,2507,R2
banking77_closed,0.8,0.10592532467532467,2507,R2
banking77_closed,0.85,0.1134453781512605,2507,R2
banking77_closed,0.9,0.1204906204906205,2507,R2
banking77_closed,0.95,0.13123718386876282,2507,R2
banking77_closed,1.0,0.1435064935064935,2507,R2
clinc150,0.05,0.01090909090909091,2508,R0
clinc150,0.1,0.016363636363636365,2508,R0
clinc150,0.15,0.05333333333333334,2508,R0
clinc150,0.2,0.08727272727272728,2508,R0
clinc150,0.25,0.14036363636363636,2508,R0
clinc150,0.3,0.21454545454545454,2508,R0
clinc150,0.35,0.28935064935064936,2508,R0
clinc150,0.4,0.36,2508,R0
clinc150,0.45,0.4202020202020202,2508,R0
clinc150,0.5,0.4741818181818182,2508,R0
clinc150,0.55,0.52,2508,R0
clinc150,0.6,0.5587878787878788,2508,R0
clinc150,0.65,0.5913286713286713,2508,R0
clinc150,0.7,0.6205194805194805,2508,R0
clinc150,0.75,0.6458181818181818,2508,R0
clinc150,0.8,0.6679545454545455,2508,R0
clinc150,0.85,0.6870588235294117,2508,R0
clinc150,0.9,0.704040404040404,2508,R0
clinc150,0.95,0.7192344497607656,2508,R0
clinc150,1.0,0.7332727272727273,2508,R0
clinc150,0.05,0.09090909090909091,2508,R2
clinc150,0.1,0.13090909090909092,2508,R2
clinc150,0.15,0.1709090909090909,2508,R2
clinc150,0.2,0.19454545454545455,2508,R2
clinc150,0.25,0.23927272727272728,2508,R2
clinc150,0.3,0.29393939393939394,2508,R2
clinc150,0.35,0.3490909090909091,2508,R2
clinc150,0.4,0.405,2508,R2
clinc150,0.45,0.45494949494949494,2508,R2
clinc150,0.5,0.49854545454545457,2508,R2
clinc150,0.55,0.5371900826446281,2508,R2
clinc150,0.6,0.5715151515151515,2508,R2
clinc150,0.65,0.6019580419580419,2508,R2
clinc150,0.7,0.6290909090909091,2508,R2
clinc150,0.75,0.6518787878787878,2508,R2
clinc150,0.8,0.6731818181818182,2508,R2
clinc150,0.85,0.6919786096256685,2508,R2
clinc150,0.9,0.7090909090909091,2508,R2
clinc150,0.95,0.724401913875598,2508,R2
clinc150,1.0,0.738,2508,R2
clinc150,0.05,0.09090909090909091,2508,MAX_THRESHOLD
clinc150,0.1,0.13090909090909092,2508,MAX_THRESHOLD
clinc150,0.15,0.1709090909090909,2508,MAX_THRESHOLD
clinc150,0.2,0.19454545454545455,2508,MAX_THRESHOLD
clinc150,0.25,0.23927272727272728,2508,MAX_THRESHOLD
clinc150,0.3,0.29393939393939394,2508,MAX_THRESHOLD
clinc150,0.35,0.3948051948051948,2508,MAX_THRESHOLD
clinc150,0.4,0.47045454545454546,2508,MAX_THRESHOLD
clinc150,0.45,0.5292929292929293,2508,MAX_THRESHOLD
clinc150,0.5,0.5763636363636364,2508,MAX_THRESHOLD
clinc150,0.55,0.6148760330578512,2508,MAX_THRESHOLD
clinc150,0.6,0.646969696969697,2508,MAX_THRESHOLD
clinc150,0.65,0.6741258741258741,2508,MAX_THRESHOLD
clinc150,0.7,0.6974025974025974,2508,MAX_THRESHOLD
clinc150,0.75,0.7175757575757575,2508,MAX_THRESHOLD
clinc150,0.8,0.7352272727272727,2508,MAX_THRESHOLD
clinc150,0.85,0.7508021390374332,2508,MAX_THRESHOLD
clinc150,0.9,0.7646464646464647,2508,MAX_THRESHOLD
clinc150,0.95,0.7770334928229665,2508,MAX_THRESHOLD
clinc150,1.0,0.7881818181818182,2508,MAX_THRESHOLD
clinc150,0.05,0.09454545454545454,2508,R3
clinc150,0.1,0.2909090909090909,2508,R3
clinc150,0.15,0.5272727272727272,2508,R3
clinc150,0.2,0.6454545454545455,2508,R3
clinc150,0.25,0.7163636363636363,2508,R3
clinc150,0.3,0.7636363636363637,2508,R3
clinc150,0.35,0.7974025974025974,2508,R3
clinc150,0.4,0.8227272727272728,2508,R3
clinc150,0.45,0.8424242424242424,2508,R3
clinc150,0.5,0.8581818181818182,2508,R3
clinc150,0.55,0.8710743801652893,2508,R3
clinc150,0.6,0.8818181818181818,2508,R3
clinc150,0.65,0.8909090909090909,2508,R3
clinc150,0.7,0.8987012987012987,2508,R3
clinc150,0.75,0.9054545454545454,2508,R3
clinc150,0.8,0.9113636363636364,2508,R3
clinc150,0.85,0.9165775401069519,2508,R3
clinc150,0.9,0.9212121212121213,2508,R3
clinc150,0.95,0.9253588516746412,2508,R3
clinc150,1.0,0.9290909090909091,2508,R3
banking77_open,0.05,0.0,2508,R0
banking77_open,0.1,0.004310344827586207,2508,R0
banking77_open,0.15,0.005747126436781609,2508,R0
banking77_open,0.2,0.008620689655172414,2508,R0
banking77_open,0.25,0.008620689655172414,2508,R0
banking77_open,0.3,0.014367816091954023,2508,R0
banking77_open,0.35,0.01600985221674877,2508,R0
banking77_open,0.4,0.021551724137931036,2508,R0
banking77_open,0.45,0.032567049808429116,2508,R0
banking77_open,0.5,0.04396551724137931,2508,R0
banking77_open,0.55,0.054858934169279,2508,R0
banking77_open,0.6,0.08117816091954023,2508,R0
banking77_open,0.65,0.11273209549071618,2508,R0
banking77_open,0.7,0.1520935960591133,2508,R0
banking77_open,0.75,0.1925287356321839,2508,R0
banking77_open,0.8,0.22844827586206898,2508,R0
banking77_open,0.85,0.26774847870182555,2508,R0
banking77_open,0.9,0.3045977011494253,2508,R0
banking77_open,0.95,0.338475499092559,2508,R0
banking77_open,1.0,0.36853448275862066,2508,R0
banking77_open,0.05,0.0,2508,R2
banking77_open,0.1,0.034482758620689655,2508,R2
banking77_open,0.15,0.02586206896551724,2508,R2
banking77_open,0.2,0.03017241379310345,2508,R2
banking77_open,0.25,0.034482758620689655,2508,R2
banking77_open,0.3,0.04454022988505747,2508,R2
banking77_open,0.35,0.06157635467980296,2508,R2
banking77_open,0.4,0.07004310344827586,2508,R2
banking77_open,0.45,0.08045977011494253,2508,R2
banking77_open,0.5,0.09913793103448276,2508,R2
banking77_open,0.55,0.11912225705329153,2508,R2
banking77_open,0.6,0.14511494252873564,2508,R2
banking77_open,0.65,0.17307692307692307,2508,R2
banking77_open,0.7,0.20751231527093597,2508,R2
banking77_open,0.75,0.23735632183908045,2508,R2
banking77_open,0.8,0.27155172413793105,2508,R2
banking77_open,0.85,0.30273833671399597,2508,R2
banking77_open,0.9,0.33237547892720304,2508,R2
banking77_open,0.95,0.3607078039927405,2508,R2
banking77_open,1.0,0.38620689655172413,2508,R2
banking77_open,0.05,0.0,2508,MAX_THRESHOLD
banking77_open,0.1,0.034482758620689655,2508,MAX_THRESHOLD
banking77_open,0.15,0.02586206896551724,2508,MAX_THRESHOLD
banking77_open,0.2,0.03017241379310345,2508,MAX_THRESHOLD
banking77_open,0.25,0.034482758620689655,2508,MAX_THRESHOLD
banking77_open,0.3,0.04454022988505747,2508,MAX_THRESHOLD
banking77_open,0.35,0.06157635467980296,2508,MAX_THRESHOLD
banking77_open,0.4,0.07004310344827586,2508,MAX_THRESHOLD
banking77_open,0.45,0.08045977011494253,2508,MAX_THRESHOLD
banking77_open,0.5,0.09913793103448276,2508,MAX_THRESHOLD
banking77_open,0.55,0.11912225705329153,2508,MAX_THRESHOLD
banking77_open,0.6,0.14511494252873564,2508,MAX_THRESHOLD
banking77_open,0.65,0.20159151193633953,2508,MAX_THRESHOLD
banking77_open,0.7,0.25862068965517243,2508,MAX_THRESHOLD
banking77_open,0.75,0.3080459770114943,2508,MAX_THRESHOLD
banking77_open,0.8,0.35129310344827586,2508,MAX_THRESHOLD
banking77_open,0.85,0.3894523326572008,2508,MAX_THRESHOLD
banking77_open,0.9,0.42337164750957856,2508,MAX_THRESHOLD
banking77_open,0.95,0.4537205081669691,2508,MAX_THRESHOLD
banking77_open,1.0,0.4810344827586207,2508,MAX_THRESHOLD
banking77_open,0.05,0.0,2508,R3
banking77_open,0.1,0.03879310344827586,2508,R3
banking77_open,0.15,0.23563218390804597,2508,R3
banking77_open,0.2,0.4267241379310345,2508,R3
banking77_open,0.25,0.5413793103448276,2508,R3
banking77_open,0.3,0.617816091954023,2508,R3
banking77_open,0.35,0.6724137931034483,2508,R3
banking77_open,0.4,0.7133620689655172,2508,R3
banking77_open,0.45,0.7452107279693486,2508,R3
banking77_open,0.5,0.7706896551724138,2508,R3
banking77_open,0.55,0.7915360501567398,2508,R3
banking77_open,0.6,0.8089080459770115,2508,R3
banking77_open,0.65,0.8236074270557029,2508,R3
banking77_open,0.7,0.8362068965517241,2508,R3
banking77_open,0.75,0.8471264367816091,2508,R3
banking77_open,0.8,0.8566810344827587,2508,R3
banking77_open,0.85,0.8651115618661258,2508,R3
banking77_open,0.9,0.8726053639846744,2508,R3
banking77_open,0.95,0.8793103448275862,2508,R3
banking77_open,1.0,0.8853448275862069,2508,R3
banking77_closed,0.05,0.0,2508,R0
banking77_closed,0.1,0.0,2508,R0
banking77_closed,0.15,0.0021645021645021645,2508,R0
banking77_closed,0.2,0.0016233766233766235,2508,R0
banking77_closed,0.25,0.0012987012987012987,2508,R0
banking77_closed,0.3,0.003246753246753247,2508,R0
banking77_closed,0.35,0.00463821892393321,2508,R0
banking77_closed,0.4,0.008928571428571428,2508,R0
banking77_closed,0.45,0.00937950937950938,2508,R0
banking77_closed,0.5,0.01103896103896104,2508,R0
banking77_closed,0.55,0.011806375442739079,2508,R0
banking77_closed,0.6,0.015151515151515152,2508,R0
banking77_closed,0.65,0.01848151848151848,2508,R0
banking77_closed,0.7,0.02458256029684601,2508,R0
banking77_closed,0.75,0.030735930735930735,2508,R0
banking77_closed,0.8,0.037337662337662336,2508,R0
banking77_closed,0.85,0.046218487394957986,2508,R0
banking77_closed,0.9,0.06060606060606061,2508,R0
banking77_closed,0.95,0.08031442241968557,2508,R0
banking77_closed,1.0,0.10616883116883116,2508,R0
banking77_closed,0.05,0.0,2508,R2
banking77_closed,0.1,0.025974025974025976,2508,R2
banking77_closed,0.15,0.025974025974025976,2508,R2
banking77_closed,0.2,0.025974025974025976,2508,R2
banking77_closed,0.25,0.02727272727272727,2508,R2
banking77_closed,0.3,0.031385281385281384,2508,R2
banking77_closed,0.35,0.03710575139146568,2508,R2
banking77_closed,0.4,0.04707792207792208,2508,R2
banking77_closed,0.45,0.049062049062049064,2508,R2
