abstention_rate,accepted_relation_precision,accepted_route_accuracy,ambiguous_reject_reason_rate,aurc,average_candidate_set_size,benchmark,cross_intent_candidate_access_count,empty_candidate_set_rate,false_memory_access_rate,intent_macro_accuracy,known_accuracy,known_coverage,known_row_count,memory_access_count,minimum_margin,multi_candidate_set_rate,oos_aupr,oos_auroc,oos_f1,oos_precision,oos_recall,ridge_strength,row_count,safe_coverage,seed,selected,stage,threshold,unknown_reject_reason_rate,unknown_row_count,variant,worst_intent_accuracy,wrong_bucket_access_rate
0.7183870967741935,0.7628865979381443,0.9895988112927192,0.06580645161290323,0.5371472211651778,0.41516129032258065,clinc150,0,0.6525806451612903,0.09523809523809523,0.666,0.666,0.673,1000,873,0.025,0.06483870967741935,0.9544357859754449,0.9179766666666667,0.8782066096602728,0.8531656937584194,0.9047619047619048,,3100,0.666,2507,False,selective,0.4,0.6525806451612903,2100,R3,0.05,0.007
0.72,0.7661290322580645,0.9895833333333334,0.06741935483870967,0.5374957357035501,0.41516129032258065,clinc150,0,0.6525806451612903,0.09333333333333334,0.665,0.665,0.672,1000,868,0.05,0.06483870967741935,0.9544357859754449,0.9179766666666667,0.879039704524469,0.8530465949820788,0.9066666666666666,,3100,0.665,2507,False,selective,0.4,0.6525806451612903,2100,R3,0.05,0.007
0.7238709677419355,0.772196261682243,0.9910044977511244,0.07129032258064516,0.5390326777938692,0.41516129032258065,clinc150,0,0.6525806451612903,0.09,0.661,0.661,0.667,1000,856,0.075,0.06483870967741935,0.9544357859754449,0.9179766666666667,0.8798342541436462,0.8516042780748663,0.91,,3100,0.661,2507,False,selective,0.4,0.6525806451612903,2100,R3,0.05,0.006
0.7270967741935483,0.776595744680851,0.9909502262443439,0.07451612903225806,0.5405622332358452,0.41516129032258065,clinc150,0,0.6525806451612903,0.08714285714285715,0.657,0.657,0.663,1000,846,0.1,0.06483870967741935,0.9544357859754449,0.9179766666666667,0.8805695911805237,0.8504880212954747,0.9128571428571428,,3100,0.657,2507,False,selective,0.4,0.6525806451612903,2100,R3,0.05,0.006
0.7367741935483871,0.7941176470588235,0.9953917050691244,0.08419354838709678,0.5442917453179421,0.41516129032258065,clinc150,0,0.6525806451612903,0.07857142857142857,0.648,0.648,0.651,1000,816,0.15,0.06483870967741935,0.9544357859754449,0.9179766666666667,0.8827554744525548,0.8471978984238179,0.9214285714285714,,3100,0.648,2507,False,selective,0.4,0.6525806451612903,2100,R3,0.0,0.003
0.74,0.8089330024813896,0.9863842662632375,0.04,0.5165773419505255,0.3412903225806452,clinc150,0,0.7,0.06904761904761905,0.652,0.652,0.661,1000,806,0.0,0.04,0.9544357859754449,0.9179766666666667,0.889849795175239,0.8522231909328684,0.930952380952381,,3100,0.652,2507,False,selective,0.45,0.7,2100,R3,0.0,0.009
0.7403225806451613,0.8099378881987578,0.9863842662632375,0.04032258064516129,0.5165773419505255,0.3412903225806452,clinc150,0,0.7,0.06857142857142857,0.652,0.652,0.661,1000,805,0.025,0.04,0.9544357859754449,0.9179766666666667,0.8901023890784983,0.8522875816993464,0.9314285714285714,,3100,0.652,2507,False,selective,0.45,0.7,2100,R3,0.0,0.009
0.7409677419354839,0.8094645080946451,0.9863429438543247,0.04096774193548387,0.5173794028143562,0.3412903225806452,clinc150,0,0.7,0.06857142857142857,0.65,0.65,0.659,1000,803,0.05,0.04,0.9544357859754449,0.9179766666666667,0.8896975210370708,0.8515454941227688,0.9314285714285714,,3100,0.65,2507,False,selective,0.45,0.7,2100,R3,0.0,0.009
0.7438709677419355,0.8148614609571788,0.9908116385911179,0.04387096774193548,0.518596730739089,0.3412903225806452,clinc150,0,0.7,0.06714285714285714,0.647,0.647,0.653,1000,794,0.075,0.04,0.9544357859754449,0.9179766666666667,0.8892419428052656,0.8495229835212489,0.9328571428571428,,3100,0.647,2507,False,selective,0.45,0.7,2100,R3,0.0,0.006
0.7461290322580645,0.8157560355781448,0.9907407407407407,0.046129032258064515,0.5207661131281967,0.3412903225806452,clinc150,0,0.7,0.06619047619047619,0.642,0.642,0.648,1000,787,0.1,0.04,0.9544357859754449,0.9179766666666667,0.888737820077045,0.8478166882836143,0.9338095238095238,,3100,0.642,2507,False,selective,0.45,0.7,2100,R3,0.0,0.006
0.7548387096774194,0.8276315789473684,0.995253164556962,0.054838709677419356,0.5267608042186465,0.3412903225806452,clinc150,0,0.7,0.06095238095238095,0.629,0.629,0.632,1000,760,0.15,0.04,0.9544357859754449,0.9179766666666667,0.8882882882882883,0.8427350427350427,0.939047619047619,,3100,0.629,2507,False,selective,0.45,0.7,2100,R3,0.0,0.003
0.7632258064516129,0.832425068119891,0.9902755267423015,0.025806451612903226,0.5216954163302234,0.28935483870967743,clinc150,0,0.7374193548387097,0.055714285714285716,0.611,0.611,0.617,1000,734,0.0,0.025806451612903226,0.9544357859754449,0.9179766666666667,0.8880429914912675,0.838123415046492,0.9442857142857143,,3100,0.611,2507,False,selective,0.5,0.7374193548387097,2100,R3,0.0,0.006
0.7635483870967742,0.8335607094133697,0.9902755267423015,0.026129032258064518,0.5216954163302234,0.28935483870967743,clinc150,0,0.7374193548387097,0.05523809523809524,0.611,0.611,0.617,1000,733,0.025,0.025806451612903226,0.9544357859754449,0.9179766666666667,0.8882919185135437,0.8381918039712717,0.9447619047619048,,3100,0.611,2507,False,selective,0.5,0.7374193548387097,2100,R3,0.0,0.006
0.7651612903225806,0.8379120879120879,0.991869918699187,0.027741935483870966,0.5221387298890134,0.28935483870967743,clinc150,0,0.7374193548387097,0.05380952380952381,0.61,0.61,0.615,1000,728,0.05,0.025806451612903226,0.9544357859754449,0.9179766666666667,0.8886404293381037,0.8376897133220911,0.9461904761904761,,3100,0.61,2507,False,selective,0.5,0.7374193548387097,2100,R3,0.0,0.005
0.7664516129032258,0.8411602209944752,0.9934747145187602,0.02903225806451613,0.5226479660016654,0.28935483870967743,clinc150,0,0.7374193548387097,0.05285714285714286,0.609,0.609,0.613,1000,724,0.075,0.025806451612903226,0.9544357859754449,0.9179766666666667,0.888739946380697,0.8371212121212122,0.9471428571428572,,3100,0.609,2507,False,selective,0.5,0.7374193548387097,2100,R3,0.0,0.004
0.7683870967741936,0.8440111420612814,0.9934426229508196,0.03096774193548387,0.5240749765863005,0.28935483870967743,clinc150,0,0.7374193548387097,0.05142857142857143,0.606,0.606,0.61,1000,718,0.1,0.025806451612903226,0.9544357859754449,0.9179766666666667,0.888888888888889,0.836272040302267,0.9485714285714286,,3100,0.606,2507,False,selective,0.5,0.7374193548387097,2100,R3,0.0,0.004
0.7745161290322581,0.8497854077253219,0.9966442953020134,0.037096774193548385,0.52994647397871,0.28935483870967743,clinc150,0,0.7374193548387097,0.04904761904761905,0.594,0.594,0.596,1000,699,0.15,0.025806451612903226,0.9544357859754449,0.9179766666666667,0.8873583648078206,0.8317367763431903,0.950952380952381,,3100,0.594,2507,False,selective,0.5,0.7374193548387097,2100,R3,0.0,0.002
0.7903225806451613,0.8584615384615385,0.9928825622775801,0.012258064516129033,0.53516869922626,0.23451612903225807,clinc150,0,0.7780645161290323,0.0419047619047619,0.558,0.558,0.562,1000,650,0.0,0.012258064516129033,0.9544357859754449,0.9179766666666667,0.8843956043956044,0.8212244897959183,0.9580952380952381,,3100,0.558,2507,False,selective,0.55,0.7780645161290323,2100,R3,0.0,0.004
0.7909677419354839,0.8595679012345679,0.9946428571428572,0.012903225806451613,0.5356714435601511,0.23451612903225807,clinc150,0,0.7780645161290323,0.0419047619047619,0.557,0.557,0.56,1000,648,0.025,0.012258064516129033,0.9544357859754449,0.9179766666666667,0.8840070298769772,0.8205546492659054,0.9580952380952381,,3100,0.557,2507,False,selective,0.55,0.7780645161290323,2100,R3,0.0,0.003
0.7916129032258065,0.8606811145510835,0.9946332737030411,0.013548387096774193,0.536174682649633,0.23451612903225807,clinc150,0,0.7780645161290323,0.041428571428571426,0.556,0.556,0.559,1000,646,0.05,0.012258064516129033,0.9544357859754449,0.9179766666666667,0.8840579710144927,0.8202933985330073,0.9585714285714285,,3100,0.556,2507,False,selective,0.55,0.7780645161290323,2100,R3,0.0,0.003
0.792258064516129,0.860248447204969,0.9946140035906643,0.014193548387096775,0.5372049704525725,0.23451612903225807,clinc150,0,0.7780645161290323,0.041428571428571426,0.554,0.554,0.557,1000,644,0.075,0.012258064516129033,0.9544357859754449,0.9179766666666667,0.8836698858647937,0.8196254071661238,0.9585714285714285,,3100,0.554,2507,False,selective,0.55,0.7780645161290323,2100,R3,0.0,0.003
0.7929032258064516,0.8613707165109035,0.9946043165467626,0.014838709677419355,0.5376913292778968,0.23451612903225807,clinc150,0,0.7780645161290323,0.040952380952380955,0.553,0.553,0.556,1000,642,0.1,0.012258064516129033,0.9544357859754449,0.9179766666666667,0.883720930232558,0.8193653376729048,0.959047619047619,,3100,0.553,2507,False,selective,0.55,0.7780645161290323,2100,R3,0.0,0.003
0.7980645161290323,0.8690095846645367,0.9963369963369964,0.02,0.5426319505275219,0.23451612903225807,clinc150,0,0.7780645161290323,0.0380952380952381,0.544,0.544,0.546,1000,626,0.15,0.012258064516129033,0.9544357859754449,0.9179766666666667,0.8832531700918235,0.8164915117219078,0.9619047619047619,,3100,0.544,2507,False,selective,0.55,0.7780645161290323,2100,R3,0.0,0.002
0.8206451612903226,0.8687050359712231,0.9897540983606558,0.007419354838709678,0.571684923325748,0.19451612903225807,clinc150,0,0.8132258064516129,0.03238095238095238,0.483,0.483,0.488,1000,556,0.0,0.007419354838709678,0.9544357859754449,0.9179766666666667,0.8751076658053403,0.7987421383647799,0.9676190476190476,,3100,0.483,2507,False,selective,0.6,0.8132258064516129,2100,R3,0.0,0.005
0.8206451612903226,0.8687050359712231,0.9897540983606558,0.007419354838709678,0.571684923325748,0.19451612903225807,clinc150,0,0.8132258064516129,0.03238095238095238,0.483,0.483,0.488,1000,556,0.025,0.007419354838709678,0.9544357859754449,0.9179766666666667,0.8751076658053403,0.7987421383647799,0.9676190476190476,,3100,0.483,2507,False,selective,0.6,0.8132258064516129,2100,R3,0.0,0.005
0.8212903225806452,0.8700361010830325,0.9917695473251029,0.008064516129032258,0.572234400150838,0.19451612903225807,clinc150,0,0.8132258064516129,0.03238095238095238,0.482,0.482,0.486,1000,554,0.05,0.007419354838709678,0.9544357859754449,0.9179766666666667,0.8747309513560051,0.798114689709348,0.9676190476190476,,3100,0.482,2507,False,selective,0.6,0.8132258064516129,2100,R3,0.0,0.004
0.8212903225806452,0.8700361010830325,0.9917695473251029,0.008064516129032258,0.572234400150838,0.19451612903225807,clinc150,0,0.8132258064516129,0.03238095238095238,0.482,0.482,0.486,1000,554,0.075,0.007419354838709678,0.9544357859754449,0.9179766666666667,0.8747309513560051,0.798114689709348,0.9676190476190476,,3100,0.482,2507,False,selective,0.6,0.8132258064516129,2100,R3,0.0,0.004
0.8219354838709677,0.8713768115942029,0.9917525773195877,0.008709677419354838,0.5728588007722389,0.19451612903225807,clinc150,0,0.8132258064516129,0.03190476190476191,0.481,0.481,0.485,1000,552,0.1,0.007419354838709678,0.9544357859754449,0.9179766666666667,0.8747848537005164,0.7978806907378336,0.9680952380952381,,3100,0.481,2507,False,selective,0.6,0.8132258064516129,2100,R3,0.0,0.004
0.8274193548387097,0.8859813084112149,0.9937106918238994,0.014193548387096775,0.5770743218049753,0.19451612903225807,clinc150,0,0.8132258064516129,0.02761904761904762,0.474,0.474,0.477,1000,535,0.15,0.007419354838709678,0.9544357859754449,0.9179766666666667,0.8754555198285103,0.7961013645224172,0.9723809523809523,,3100,0.474,2507,False,selective,0.6,0.8132258064516129,2100,R3,0.0,0.003
0.8509677419354839,0.8766233766233766,0.9902200488997555,0.004193548387096774,0.6140514596362638,0.15774193548387097,clinc150,0,0.8467741935483871,0.025238095238095237,0.405,0.405,0.409,1000,462,0.0,0.004193548387096774,0.9544357859754449,0.9179766666666667,0.8640776699029126,0.7759666413949962,0.9747619047619047,,3100,0.405,2507,False,selective,0.65,0.8467741935483871,2100,R3,0.0,0.004
0.8509677419354839,0.8766233766233766,0.9902200488997555,0.004193548387096774,0.6140514596362638,0.15774193548387097,clinc150,0,0.8467741935483871,0.025238095238095237,0.405,0.405,0.409,1000,462,0.025,0.004193548387096774,0.9544357859754449,0.9179766666666667,0.8640776699029126,0.7759666413949962,0.9747619047619047,,3100,0.405,2507,False,selective,0.65,0.8467741935483871,2100,R3,0.0,0.004
0.8509677419354839,0.8766233766233766,0.9902200488997555,0.004193548387096774,0.6140514596362638,0.15774193548387097,clinc150,0,0.8467741935483871,0.025238095238095237,0.405,0.405,0.409,1000,462,0.05,0.004193548387096774,0.9544357859754449,0.9179766666666667,0.8640776699029126,0.7759666413949962,0.9747619047619047,,3100,0.405,2507,False,selective,0.65,0.8467741935483871,2100,R3,0.0,0.004
0.8509677419354839,0.8766233766233766,0.9902200488997555,0.004193548387096774,0.6140514596362638,0.15774193548387097,clinc150,0,0.8467741935483871,0.025238095238095237,0.405,0.405,0.409,1000,462,0.075,0.004193548387096774,0.9544357859754449,0.9179766666666667,0.8640776699029126,0.7759666413949962,0.9747619047619047,,3100,0.405,2507,False,selective,0.65,0.8467741935483871,2100,R3,0.0,0.004
0.8519354838709677,0.8779956427015251,0.9926108374384236,0.005161290322580645,0.6153922215980081,0.15774193548387097,clinc150,0,0.8467741935483871,0.025238095238095237,0.403,0.403,0.406,1000,459,0.1,0.004193548387096774,0.9544357859754449,0.9179766666666667,0.8635309006538704,0.7750851950018932,0.9747619047619047,,3100,0.403,2507,False,selective,0.65,0.8467741935483871,2100,R3,0.0,0.003
0.8558064516129033,0.8948545861297539,0.9950248756218906,0.00903225806451613,0.6173062408741531,0.15774193548387097,clinc150,0,0.8467741935483871,0.02142857142857143,0.4,0.4,0.402,1000,447,0.15,0.004193548387096774,0.9544357859754449,0.9179766666666667,0.8647170208289501,0.7745947983415001,0.9785714285714285,,3100,0.4,2507,False,selective,0.65,0.8467741935483871,2100,R3,0.0,0.002
0.8796774193548387,0.9088471849865952,0.9912280701754386,0.0012903225806451613,0.6549837096436271,0.12290322580645162,clinc150,0,0.8783870967741936,0.014761904761904763,0.339,0.339,0.342,1000,373,0.0,0.0012903225806451613,0.9544357859754449,0.9179766666666667,0.8572612388647194,0.7587092042537588,0.9852380952380952,,3100,0.339,2507,False,selective,0.7,0.8783870967741936,2100,R3,0.0,0.003
0.8796774193548387,0.9088471849865952,0.9912280701754386,0.0012903225806451613,0.6549837096436271,0.12290322580645162,clinc150,0,0.8783870967741936,0.014761904761904763,0.339,0.339,0.342,1000,373,0.025,0.0012903225806451613,0.9544357859754449,0.9179766666666667,0.8572612388647194,0.7587092042537588,0.9852380952380952,,3100,0.339,2507,False,selective,0.7,0.8783870967741936,2100,R3,0.0,0.003
0.8796774193548387,0.9088471849865952,0.9912280701754386,0.0012903225806451613,0.6549837096436271,0.12290322580645162,clinc150,0,0.8783870967741936,0.014761904761904763,0.339,0.339,0.342,1000,373,0.05,0.0012903225806451613,0.9544357859754449,0.9179766666666667,0.8572612388647194,0.7587092042537588,0.9852380952380952,,3100,0.339,2507,False,selective,0.7,0.8783870967741936,2100,R3,0.0,0.003
0.8803225806451613,0.9083557951482479,0.9911764705882353,0.001935483870967742,0.6564416291776852,0.12290322580645162,clinc150,0,0.8783870967741936,0.014761904761904763,0.337,0.337,0.34,1000,371,0.075,0.0012903225806451613,0.9544357859754449,0.9179766666666667,0.856906191758128,0.7581531696592159,0.9852380952380952,,3100,0.337,2507,False,selective,0.7,0.8783870967741936,2100,R3,0.0,0.003
0.8812903225806452,0.9130434782608695,0.9970326409495549,0.002903225806451613,0.6571579905180287,0.12290322580645162,clinc150,0,0.8783870967741936,0.014761904761904763,0.336,0.336,0.337,1000,368,0.1,0.0012903225806451613,0.9544357859754449,0.9179766666666667,0.8563741721854304,0.7573206442166911,0.9852380952380952,,3100,0.336,2507,False,selective,0.7,0.8783870967741936,2100,R3,0.0,0.001
0.8838709677419355,0.9194444444444444,0.9969879518072289,0.005483870967741935,0.6613351665583169,0.12290322580645162,clinc150,0,0.8783870967741936,0.013333333333333334,0.331,0.331,0.332,1000,360,0.15,0.0012903225806451613,0.9544357859754449,0.9179766666666667,0.856198347107438,0.7562043795620438,0.9866666666666667,,3100,0.331,2507,False,selective,0.7,0.8783870967741936,2100,R3,0.0,0.001
0.9048387096774193,0.9254237288135593,0.9891304347826086,0.0003225806451612903,0.7023325312676717,0.09580645161290323,clinc150,0,0.9045161290322581,0.009047619047619047,0.273,0.273,0.276,1000,295,0.0,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8485219164118247,0.7418894830659537,0.9909523809523809,,3100,0.273,2507,False,selective,0.75,0.9045161290322581,2100,R3,0.0,0.003
0.9048387096774193,0.9254237288135593,0.9891304347826086,0.0003225806451612903,0.7023325312676717,0.09580645161290323,clinc150,0,0.9045161290322581,0.009047619047619047,0.273,0.273,0.276,1000,295,0.025,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8485219164118247,0.7418894830659537,0.9909523809523809,,3100,0.273,2507,False,selective,0.75,0.9045161290322581,2100,R3,0.0,0.003
0.9051612903225806,0.9285714285714286,0.9927272727272727,0.0006451612903225806,0.7023325312676717,0.09580645161290323,clinc150,0,0.9045161290322581,0.009047619047619047,0.273,0.273,0.275,1000,294,0.05,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8483489604565838,0.7416250890947969,0.9909523809523809,,3100,0.273,2507,False,selective,0.75,0.9045161290322581,2100,R3,0.0,0.002
0.905483870967742,0.9283276450511946,0.9927007299270073,0.000967741935483871,0.7031519192245149,0.09580645161290323,clinc150,0,0.9045161290322581,0.009047619047619047,0.272,0.272,0.274,1000,293,0.075,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8481760749949053,0.7413608835055219,0.9909523809523809,,3100,0.272,2507,False,selective,0.75,0.9045161290322581,2100,R3,0.0,0.002
0.9058064516129032,0.9315068493150684,0.9963369963369964,0.0012903225806451613,0.7031519192245149,0.09580645161290323,clinc150,0,0.9045161290322581,0.009047619047619047,0.272,0.272,0.273,1000,292,0.1,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8480032599837001,0.7410968660968661,0.9909523809523809,,3100,0.272,2507,False,selective,0.75,0.9045161290322581,2100,R3,0.0,0.001
0.9077419354838709,0.9335664335664335,0.996268656716418,0.0032258064516129032,0.7073290952648033,0.09580645161290323,clinc150,0,0.9045161290322581,0.008571428571428572,0.267,0.267,0.268,1000,286,0.15,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8473748473748474,0.7398720682302772,0.9914285714285714,,3100,0.267,2507,False,selective,0.75,0.9045161290322581,2100,R3,0.0,0.001
0.925483870967742,0.9393939393939394,0.9954128440366973,0.0003225806451612903,0.7468823227499628,0.07516129032258065,clinc150,0,0.9251612903225807,0.006190476190476191,0.217,0.217,0.218,1000,231,0.0,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8400080499094384,0.7274311606831648,0.9938095238095238,,3100,0.217,2507,False,selective,0.8,0.9251612903225807,2100,R3,0.0,0.001
0.925483870967742,0.9393939393939394,0.9954128440366973,0.0003225806451612903,0.7468823227499628,0.07516129032258065,clinc150,0,0.9251612903225807,0.006190476190476191,0.217,0.217,0.218,1000,231,0.025,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8400080499094384,0.7274311606831648,0.9938095238095238,,3100,0.217,2507,False,selective,0.8,0.9251612903225807,2100,R3,0.0,0.001
0.925483870967742,0.9393939393939394,0.9954128440366973,0.0003225806451612903,0.7468823227499628,0.07516129032258065,clinc150,0,0.9251612903225807,0.006190476190476191,0.217,0.217,0.218,1000,231,0.05,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8400080499094384,0.7274311606831648,0.9938095238095238,,3100,0.217,2507,False,selective,0.8,0.9251612903225807,2100,R3,0.0,0.001
0.925483870967742,0.9393939393939394,0.9954128440366973,0.0003225806451612903,0.7468823227499628,0.07516129032258065,clinc150,0,0.9251612903225807,0.006190476190476191,0.217,0.217,0.218,1000,231,0.075,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8400080499094384,0.7274311606831648,0.9938095238095238,,3100,0.217,2507,False,selective,0.8,0.9251612903225807,2100,R3,0.0,0.001
0.925483870967742,0.9393939393939394,0.9954128440366973,0.0003225806451612903,0.7468823227499628,0.07516129032258065,clinc150,0,0.9251612903225807,0.006190476190476191,0.217,0.217,0.218,1000,231,0.1,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8400080499094384,0.7274311606831648,0.9938095238095238,,3100,0.217,2507,False,selective,0.8,0.9251612903225807,2100,R3,0.0,0.001
0.9264516129032258,0.9429824561403509,0.9953703703703703,0.0012903225806451613,0.7486812812127245,0.07516129032258065,clinc150,0,0.9251612903225807,0.005714285714285714,0.215,0.215,0.216,1000,228,0.15,0.0003225806451612903,0.9544357859754449,0.9179766666666667,0.8399034593724859,0.7270194986072424,0.9942857142857143,,3100,0.215,2507,True,selective,0.8,0.9251612903225807,2100,R3,0.0,0.001
,,,,,,banking77_open,,,,,0.9412371134020618,,,,,,,,,,,0.001,,,2507,,R0,,,,,,
,,,,,,banking77_open,,,,,0.9402061855670103,,,,,,,,,,,0.01,,,2507,,R0,,,,,,
,,,,,,banking77_open,,,,,0.9463917525773196,,,,,,,,,,,0.1,,,2507,,R0,,,,,,
,,,,,,banking77_open,,,,,0.8804123711340206,,,,,,,0.873587560416326,,,,0.0001,,,2507,,R2,,,,,,
,,,,,,banking77_open,,,,,0.8804123711340206,,,,,,,0.8735404062106652,,,,0.001,,,2507,,R2,,,,,,
,,,,,,banking77_open,,,,,0.8804123711340206,,,,,,,0.8737917685489054,,,,0.01,,,2507,,R2,,,,,,
,,,,,,banking77_open,,,,,0.8783505154639175,,,,,,,0.8758300471161781,,,,0.1,,,2507,,R2,,,,,,
0.29421352893235536,0.31947652040030794,0.8943965517241379,0.0,0.5019047260561057,0.7057864710676447,banking77_open,0,0.29421352893235536,0.6160088528218369,0.8640347126196759,0.8556701030927835,0.9567010309278351,970,2598,0.0,0.0,0.9375965777604128,0.8737917685489054,0.5487612018977331,0.961218836565097,0.383991147178163,,3681,0.8556701030927835,2507,False,selective,0.2,0.29421352893235536,2711,MAX_THRESHOLD,0.4857142857142857,0.10103092783505155
0.3787014398261342,0.35767380848272845,0.8989010989010989,0.0,0.50325073026466,0.6212985601738658,banking77_open,0,0.3787014398261342,0.5079306528956105,0.8510598278724618,0.843298969072165,0.9381443298969072,970,2287,0.0,0.0,0.9375965777604128,0.8737917685489054,0.6499390986601704,0.9569583931133429,0.49206934710438954,,3681,0.843298969072165,2507,False,selective,0.25,0.3787014398261342,2711,MAX_THRESHOLD,0.4857142857142857,0.09484536082474226
0.46427601195327356,0.40872210953346855,0.912797281993205,0.0,0.5050584359051812,0.5357239880467264,banking77_open,0,0.46427601195327356,0.4016967908520841,0.8389875856605383,0.8309278350515464,0.9103092783505154,970,1972,0.0,0.0,0.9375965777604128,0.8737917685489054,0.7339366515837105,0.949093036863663,0.5983032091479159,,3681,0.8309278350515464,2507,False,selective,0.3,0.46427601195327356,2711,MAX_THRESHOLD,0.45714285714285713,0.07938144329896907
0.5509372453137734,0.4748941318814277,0.9246171967020024,0.0,0.509122233979445,0.4490627546862266,banking77_open,0,0.5509372453137734,0.2965695315381778,0.8182466929705705,0.8092783505154639,0.8752577319587629,970,1653,0.0,0.0,0.9375965777604128,0.8737917685489054,0.804811141591053,0.9403353057199211,0.7034304684618222,,3681,0.8092783505154639,2507,False,selective,0.35,0.5509372453137734,2711,MAX_THRESHOLD,0.45714285714285713,0.06597938144329897
0.6313501765824504,0.5460574797347089,0.9391634980988594,0.0,0.5199009894075822,0.3686498234175496,banking77_open,0,0.6313501765824504,0.20951678347473257,0.7717994543560112,0.7639175257731958,0.8134020618556701,970,1357,0.0,0.0,0.9375965777604128,0.8737917685489054,0.8512413108242304,0.9221170395869192,0.7904832165252674,,3681,0.7639175257731958,2507,True,selective,0.4,0.6313501765824504,2711,MAX_THRESHOLD,0.42857142857142855,0.049484536082474224
0.6941048628090193,0.6083481349911191,0.9553695955369595,0.0,0.5365335709605749,0.3058951371909807,banking77_open,0,0.6941048628090193,0.15086683880486906,0.7138805236759028,0.7061855670103093,0.7391752577319588,970,1126,0.0,0.0,0.9375965777604128,0.8737917685489054,0.8742878845423471,0.9009784735812133,0.8491331611951309,,3681,0.7061855670103093,2507,False,selective,0.45,0.6941048628090193,2711,MAX_THRESHOLD,0.37142857142857144,0.032989690721649485
0.7503395816354251,0.6724700761697497,0.9641185647425897,0.0,0.5598452748342916,0.24966041836457484,banking77_open,0,0.7503395816354251,0.10254518627812616,0.6426768918454137,0.6371134020618556,0.6608247422680412,970,919,0.0,0.0,0.9375965777604128,0.8737917685489054,0.8890919057189841,0.8808834178131788,0.8974548137218739,,3681,0.6371134020618556,2507,False,selective,0.5,0.7503395816354251,2711,MAX_THRESHOLD,0.22857142857142856,0.023711340206185566
0.80440097799511,0.7375,0.9725274725274725,0.0,0.5956430012135969,0.19559902200489,banking77_open,0,0.80440097799511,0.06418295831796385,0.5503082964921835,0.5474226804123712,0.5628865979381443,970,720,0.0,0.0,0.9375965777604128,0.8737917685489054,0.8945698166431595,0.856805133400878,0.9358170416820362,,3681,0.5474226804123712,2507,False,selective,0.55,0.80440097799511,2711,MAX_THRESHOLD,0.08571428571428572,0.015463917525773196
0.8432491170877479,0.7902946273830156,0.9848812095032398,0.0,0.6310162486115718,0.15675088291225212,banking77_open,0,0.8432491170877479,0.04205090372556252,0.4707715160768079,0.47010309278350515,0.477319587628866,970,577,0.0,0.0,0.9375965777604128,0.8737917685489054,0.893207222699914,0.8366623711340206,0.9579490962744375,,3681,0.47010309278350515,2507,False,selective,0.6,0.8432491170877479,2711,MAX_THRESHOLD,0.08571428571428572,0.007216494845360825
0.8693289866883999,0.8357588357588358,0.9877149877149877,0.0,0.659485868123433,0.1306710133116001,banking77_open,0,0.8693289866883999,0.02729620066396164,0.41107633062345794,0.4144329896907217,0.4195876288659794,970,481,0.0,0.0,0.9375965777604128,0.8737917685489054,0.8922348164439181,0.8240625,0.9727037993360383,,3681,0.4144329896907217,2507,False,selective,0.65,0.8693289866883999,2711,MAX_THRESHOLD,0.08571428571428572,0.005154639175257732
0.8970388481390926,0.8707124010554089,0.990990990990991,0.0,0.7014906444619422,0.10296115186090736,banking77_open,0,0.8970388481390926,0.016967908520841016,0.33697699718649754,0.3402061855670103,0.34329896907216495,970,379,0.0,0.0,0.9375965777604128,0.8737917685489054,0.8864127723266255,0.8070866141732284,0.9830320914791589,,3681,0.3402061855670103,2507,False,selective,0.7,0.8970388481390926,2711,MAX_THRESHOLD,0.07692307692307693,0.003092783505154639
0.9223037218147243,0.8916083916083916,0.9922178988326849,0.0,0.7506083829820764,0.07769627818527575,banking77_open,0,0.9223037218147243,0.010697159719660641,0.2619142075109809,0.26288659793814434,0.2649484536082474,970,286,0.0,0.0,0.9375965777604128,0.8737917685489054,0.8784801834261382,0.7899852724594992,0.9893028402803393,,3681,0.26288659793814434,2507,False,selective,0.75,0.9223037218147243,2711,MAX_THRESHOLD,0.0,0.002061855670103093
0.9424069546318935,0.9056603773584906,0.9896907216494846,0.0,0.7967795361404849,0.05759304536810649,banking77_open,0,0.9424069546318935,0.0066396163777203985,0.19700069489729122,0.1979381443298969,0.2,970,212,0.0,0.0,0.9375965777604128,0.8737917685489054,0.8715210355987055,0.7763044104929374,0.9933603836222796,,3681,0.1979381443298969,2507,False,selective,0.8,0.9424069546318935,2711,MAX_THRESHOLD,0.0,0.002061855670103093
