accepted_relation_precision,accepted_route_accuracy,alpha,ambiguous_false_memory_access_rate,ambiguous_rejection_rate,average_candidate_set_size,candidate,cross_relation_candidate_count,evidence_source,false_memory_access_rate,family_macro_accuracy,hard_negative_accuracy,known_coverage,known_empty_set_rate,known_multi_relation_set_rate,minimum_margin,safe_coverage,selected,singleton_acceptance_precision,stage,threshold_access_code,threshold_city_code,threshold_registry_id,true_relation_inclusion_rate,unrelated_false_memory_access_rate,unrelated_rejection_rate,worst_family_accuracy,wrong_bucket_access_rate
1.0,1.0,,0.25,0.75,0.8,"R2:0.2,0.5,0.2:m=0.05",0.0,R2,0.4375,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.05,0.7916666666666666,False,0.7307692307692307,R3,0.2,0.5,0.2,0.8333333333333334,0.625,0.375,0.0,0.0
1.0,1.0,,0.25,0.75,0.8,"R2:0.2,0.5,0.2:m=0.1",0.0,R2,0.375,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.1,0.7916666666666666,False,0.76,R3,0.2,0.5,0.2,0.8333333333333334,0.5,0.5,0.0,0.0
1.0,1.0,,0.375,0.625,0.725,"R2:0.2,0.5,0.3:m=0",0.0,R2,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,0.8333333333333334,False,0.7142857142857143,R3,0.3,0.5,0.2,0.8333333333333334,0.625,0.375,0.0,0.0
1.0,1.0,,0.25,0.75,0.725,"R2:0.2,0.5,0.3:m=0.05",0.0,R2,0.4375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.05,0.8333333333333334,False,0.7407407407407407,R3,0.3,0.5,0.2,0.8333333333333334,0.625,0.375,0.0,0.0
1.0,1.0,,0.125,0.875,0.725,"R2:0.2,0.5,0.3:m=0.1",0.0,R2,0.3125,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.1,0.8333333333333334,False,0.8,R3,0.3,0.5,0.2,0.8333333333333334,0.5,0.5,0.0,0.0
1.0,1.0,,0.375,0.625,0.625,"R2:0.2,0.5,0.4:m=0",0.0,R2,0.3125,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.20833333333333334,0.0,0.0,0.7916666666666666,False,0.7916666666666666,R3,0.4,0.5,0.2,0.7916666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,0.625,"R2:0.2,0.5,0.4:m=0.05",0.0,R2,0.25,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.20833333333333334,0.0,0.05,0.7916666666666666,False,0.8260869565217391,R3,0.4,0.5,0.2,0.7916666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,0.625,"R2:0.2,0.5,0.4:m=0.1",0.0,R2,0.125,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.20833333333333334,0.0,0.1,0.7916666666666666,False,0.9047619047619048,R3,0.4,0.5,0.2,0.7916666666666666,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,0.55,"R2:0.2,0.5,0.5:m=0",0.0,R2,0.3125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,False,0.7619047619047619,R3,0.5,0.5,0.2,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,0.55,"R2:0.2,0.5,0.5:m=0.05",0.0,R2,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.05,0.6666666666666666,False,0.8,R3,0.5,0.5,0.2,0.6666666666666666,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,0.55,"R2:0.2,0.5,0.5:m=0.1",0.0,R2,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.1,0.6666666666666666,False,0.8888888888888888,R3,0.5,0.5,0.2,0.6666666666666666,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,0.475,"R2:0.2,0.5,0.6:m=0",0.0,R2,0.25,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.0,0.5833333333333334,False,0.7777777777777778,R3,0.6,0.5,0.2,0.5833333333333334,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.475,"R2:0.2,0.5,0.6:m=0.05",0.0,R2,0.1875,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.05,0.5833333333333334,False,0.8235294117647058,R3,0.6,0.5,0.2,0.5833333333333334,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.475,"R2:0.2,0.5,0.6:m=0.1",0.0,R2,0.0625,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.1,0.5833333333333334,False,0.9333333333333333,R3,0.6,0.5,0.2,0.5833333333333334,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.425,"R2:0.2,0.5,0.7:m=0",0.0,R2,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.5,False,0.75,R3,0.7,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.425,"R2:0.2,0.5,0.7:m=0.05",0.0,R2,0.1875,0.5,0.5,0.5,0.5,0.0,0.05,0.5,False,0.8,R3,0.7,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.425,"R2:0.2,0.5,0.7:m=0.1",0.0,R2,0.0625,0.5,0.5,0.5,0.5,0.0,0.1,0.5,False,0.9230769230769231,R3,0.7,0.5,0.2,0.5,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.425,"R2:0.2,0.5,0.8:m=0",0.0,R2,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.5,False,0.75,R3,0.8,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.425,"R2:0.2,0.5,0.8:m=0.05",0.0,R2,0.1875,0.5,0.5,0.5,0.5,0.0,0.05,0.5,False,0.8,R3,0.8,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.425,"R2:0.2,0.5,0.8:m=0.1",0.0,R2,0.0625,0.5,0.5,0.5,0.5,0.0,0.1,0.5,False,0.9230769230769231,R3,0.8,0.5,0.2,0.5,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.425,"R2:0.2,0.5,0.9:m=0",0.0,R2,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.5,False,0.75,R3,0.9,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.425,"R2:0.2,0.5,0.9:m=0.05",0.0,R2,0.1875,0.5,0.5,0.5,0.5,0.0,0.05,0.5,False,0.8,R3,0.9,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.425,"R2:0.2,0.5,0.9:m=0.1",0.0,R2,0.0625,0.5,0.5,0.5,0.5,0.0,0.1,0.5,False,0.9230769230769231,R3,0.9,0.5,0.2,0.5,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.425,"R2:0.2,0.5,1:m=0",0.0,R2,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.5,False,0.75,R3,1.0,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.425,"R2:0.2,0.5,1:m=0.05",0.0,R2,0.1875,0.5,0.5,0.5,0.5,0.0,0.05,0.5,False,0.8,R3,1.0,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.425,"R2:0.2,0.5,1:m=0.1",0.0,R2,0.0625,0.5,0.5,0.5,0.5,0.0,0.1,0.5,False,0.9230769230769231,R3,1.0,0.5,0.2,0.5,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.425,"R2:0.2,0.5,1.25:m=0",0.0,R2,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.5,False,0.75,R3,1.25,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.425,"R2:0.2,0.5,1.25:m=0.05",0.0,R2,0.1875,0.5,0.5,0.5,0.5,0.0,0.05,0.5,False,0.8,R3,1.25,0.5,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.425,"R2:0.2,0.5,1.25:m=0.1",0.0,R2,0.0625,0.5,0.5,0.5,0.5,0.0,0.1,0.5,False,0.9230769230769231,R3,1.25,0.5,0.2,0.5,0.0,1.0,0.0,0.0
1.0,1.0,,0.125,0.875,1.375,"R2:0.2,0.6,-0.5:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.0,0.3333333333333333,False,0.6153846153846154,R3,-0.5,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.375,"R2:0.2,0.6,-0.5:m=0.05",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.05,0.3333333333333333,False,0.6153846153846154,R3,-0.5,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.375,"R2:0.2,0.6,-0.5:m=0.1",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.1,0.3333333333333333,False,0.6153846153846154,R3,-0.5,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.325,"R2:0.2,0.6,-0.25:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.4166666666666667,0.0,0.3333333333333333,False,0.6153846153846154,R3,-0.25,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.325,"R2:0.2,0.6,-0.25:m=0.05",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.4166666666666667,0.05,0.3333333333333333,False,0.6153846153846154,R3,-0.25,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.325,"R2:0.2,0.6,-0.25:m=0.1",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.4166666666666667,0.1,0.3333333333333333,False,0.6153846153846154,R3,-0.25,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.95,"R2:0.2,0.6,0:m=0",0.0,R2,0.375,0.625,0.625,0.625,0.20833333333333334,0.125,0.0,0.625,False,0.7142857142857143,R3,0.0,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.95,"R2:0.2,0.6,0:m=0.05",0.0,R2,0.375,0.625,0.625,0.625,0.20833333333333334,0.125,0.05,0.625,False,0.7142857142857143,R3,0.0,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.95,"R2:0.2,0.6,0:m=0.1",0.0,R2,0.375,0.625,0.625,0.625,0.20833333333333334,0.125,0.1,0.625,False,0.7142857142857143,R3,0.0,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.85,"R2:0.2,0.6,0.1:m=0",0.0,R2,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.08333333333333333,0.0,0.6666666666666666,False,0.7272727272727273,R3,0.1,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.85,"R2:0.2,0.6,0.1:m=0.05",0.0,R2,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.08333333333333333,0.05,0.6666666666666666,False,0.7272727272727273,R3,0.1,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.85,"R2:0.2,0.6,0.1:m=0.1",0.0,R2,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.08333333333333333,0.1,0.6666666666666666,False,0.7272727272727273,R3,0.1,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.375,0.625,0.75,"R2:0.2,0.6,0.2:m=0",0.0,R2,0.5,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.25,0.041666666666666664,0.0,0.7083333333333334,False,0.68,R3,0.2,0.6,0.2,0.75,0.625,0.375,0.0,0.0
1.0,1.0,,0.25,0.75,0.75,"R2:0.2,0.6,0.2:m=0.05",0.0,R2,0.4375,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.25,0.041666666666666664,0.05,0.7083333333333334,False,0.7083333333333334,R3,0.2,0.6,0.2,0.75,0.625,0.375,0.0,0.0
1.0,1.0,,0.25,0.75,0.75,"R2:0.2,0.6,0.2:m=0.1",0.0,R2,0.375,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.25,0.041666666666666664,0.1,0.7083333333333334,False,0.7391304347826086,R3,0.2,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.375,0.625,0.675,"R2:0.2,0.6,0.3:m=0",0.0,R2,0.5,0.75,0.75,0.75,0.25,0.0,0.0,0.75,False,0.6923076923076923,R3,0.3,0.6,0.2,0.75,0.625,0.375,0.0,0.0
1.0,1.0,,0.25,0.75,0.675,"R2:0.2,0.6,0.3:m=0.05",0.0,R2,0.4375,0.75,0.75,0.75,0.25,0.0,0.05,0.75,False,0.72,R3,0.3,0.6,0.2,0.75,0.625,0.375,0.0,0.0
1.0,1.0,,0.125,0.875,0.675,"R2:0.2,0.6,0.3:m=0.1",0.0,R2,0.3125,0.75,0.75,0.75,0.25,0.0,0.1,0.75,False,0.782608695652174,R3,0.3,0.6,0.2,0.75,0.5,0.5,0.0,0.0
1.0,1.0,,0.375,0.625,0.575,"R2:0.2,0.6,0.4:m=0",0.0,R2,0.3125,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.0,0.7083333333333334,False,0.7727272727272727,R3,0.4,0.6,0.2,0.7083333333333334,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,0.575,"R2:0.2,0.6,0.4:m=0.05",0.0,R2,0.25,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.05,0.7083333333333334,False,0.8095238095238095,R3,0.4,0.6,0.2,0.7083333333333334,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,0.575,"R2:0.2,0.6,0.4:m=0.1",0.0,R2,0.125,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.0,0.1,0.7083333333333334,False,0.8947368421052632,R3,0.4,0.6,0.2,0.7083333333333334,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,0.5,"R2:0.2,0.6,0.5:m=0",0.0,R2,0.3125,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.0,0.5833333333333334,False,0.7368421052631579,R3,0.5,0.6,0.2,0.5833333333333334,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,0.5,"R2:0.2,0.6,0.5:m=0.05",0.0,R2,0.25,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.05,0.5833333333333334,False,0.7777777777777778,R3,0.5,0.6,0.2,0.5833333333333334,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,0.5,"R2:0.2,0.6,0.5:m=0.1",0.0,R2,0.125,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.0,0.1,0.5833333333333334,False,0.875,R3,0.5,0.6,0.2,0.5833333333333334,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,0.425,"R2:0.2,0.6,0.6:m=0",0.0,R2,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.5,False,0.75,R3,0.6,0.6,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.425,"R2:0.2,0.6,0.6:m=0.05",0.0,R2,0.1875,0.5,0.5,0.5,0.5,0.0,0.05,0.5,False,0.8,R3,0.6,0.6,0.2,0.5,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.425,"R2:0.2,0.6,0.6:m=0.1",0.0,R2,0.0625,0.5,0.5,0.5,0.5,0.0,0.1,0.5,False,0.9230769230769231,R3,0.6,0.6,0.2,0.5,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.375,"R2:0.2,0.6,0.7:m=0",0.0,R2,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.0,0.4166666666666667,False,0.7142857142857143,R3,0.7,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.375,"R2:0.2,0.6,0.7:m=0.05",0.0,R2,0.1875,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.05,0.4166666666666667,False,0.7692307692307693,R3,0.7,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.375,"R2:0.2,0.6,0.7:m=0.1",0.0,R2,0.0625,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.1,0.4166666666666667,False,0.9090909090909091,R3,0.7,0.6,0.2,0.4166666666666667,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.375,"R2:0.2,0.6,0.8:m=0",0.0,R2,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.0,0.4166666666666667,False,0.7142857142857143,R3,0.8,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.375,"R2:0.2,0.6,0.8:m=0.05",0.0,R2,0.1875,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.05,0.4166666666666667,False,0.7692307692307693,R3,0.8,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.375,"R2:0.2,0.6,0.8:m=0.1",0.0,R2,0.0625,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.1,0.4166666666666667,False,0.9090909090909091,R3,0.8,0.6,0.2,0.4166666666666667,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.375,"R2:0.2,0.6,0.9:m=0",0.0,R2,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.0,0.4166666666666667,False,0.7142857142857143,R3,0.9,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.375,"R2:0.2,0.6,0.9:m=0.05",0.0,R2,0.1875,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.05,0.4166666666666667,False,0.7692307692307693,R3,0.9,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.375,"R2:0.2,0.6,0.9:m=0.1",0.0,R2,0.0625,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.1,0.4166666666666667,False,0.9090909090909091,R3,0.9,0.6,0.2,0.4166666666666667,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.375,"R2:0.2,0.6,1:m=0",0.0,R2,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.0,0.4166666666666667,False,0.7142857142857143,R3,1.0,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.375,"R2:0.2,0.6,1:m=0.05",0.0,R2,0.1875,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.05,0.4166666666666667,False,0.7692307692307693,R3,1.0,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.375,"R2:0.2,0.6,1:m=0.1",0.0,R2,0.0625,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.1,0.4166666666666667,False,0.9090909090909091,R3,1.0,0.6,0.2,0.4166666666666667,0.0,1.0,0.0,0.0
1.0,1.0,,0.375,0.625,0.375,"R2:0.2,0.6,1.25:m=0",0.0,R2,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.0,0.4166666666666667,False,0.7142857142857143,R3,1.25,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.25,0.75,0.375,"R2:0.2,0.6,1.25:m=0.05",0.0,R2,0.1875,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.05,0.4166666666666667,False,0.7692307692307693,R3,1.25,0.6,0.2,0.4166666666666667,0.125,0.875,0.0,0.0
1.0,1.0,,0.125,0.875,0.375,"R2:0.2,0.6,1.25:m=0.1",0.0,R2,0.0625,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.1,0.4166666666666667,False,0.9090909090909091,R3,1.25,0.6,0.2,0.4166666666666667,0.0,1.0,0.0,0.0
1.0,1.0,,0.125,0.875,1.325,"R2:0.2,0.7,-0.5:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,0.6153846153846154,R3,-0.5,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.325,"R2:0.2,0.7,-0.5:m=0.05",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.05,0.3333333333333333,False,0.6153846153846154,R3,-0.5,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.325,"R2:0.2,0.7,-0.5:m=0.1",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1,0.3333333333333333,False,0.6153846153846154,R3,-0.5,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.275,"R2:0.2,0.7,-0.25:m=0",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.0,0.3333333333333333,False,0.6153846153846154,R3,-0.25,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.275,"R2:0.2,0.7,-0.25:m=0.05",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.05,0.3333333333333333,False,0.6153846153846154,R3,-0.25,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.125,0.875,1.275,"R2:0.2,0.7,-0.25:m=0.1",0.0,R2,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.1,0.3333333333333333,False,0.6153846153846154,R3,-0.25,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.9,"R2:0.2,0.7,0:m=0",0.0,R2,0.375,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.2916666666666667,0.125,0.0,0.5416666666666666,False,0.6842105263157895,R3,0.0,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.9,"R2:0.2,0.7,0:m=0.05",0.0,R2,0.375,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.2916666666666667,0.125,0.05,0.5416666666666666,False,0.6842105263157895,R3,0.0,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.9,"R2:0.2,0.7,0:m=0.1",0.0,R2,0.375,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.2916666666666667,0.125,0.1,0.5416666666666666,False,0.6842105263157895,R3,0.0,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.8,"R2:0.2,0.7,0.1:m=0",0.0,R2,0.375,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,0.5833333333333334,False,0.7,R3,0.1,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.8,"R2:0.2,0.7,0.1:m=0.05",0.0,R2,0.375,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.05,0.5833333333333334,False,0.7,R3,0.1,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.25,0.75,0.8,"R2:0.2,0.7,0.1:m=0.1",0.0,R2,0.375,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.1,0.5833333333333334,False,0.7,R3,0.1,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.375,0.625,0.7,"R2:0.2,0.7,0.2:m=0",0.0,R2,0.5,0.625,0.625,0.625,0.3333333333333333,0.041666666666666664,0.0,0.625,False,0.6521739130434783,R3,0.2,0.7,0.2,0.6666666666666666,0.625,0.375,0.0,0.0
1.0,1.0,,0.25,0.75,0.7,"R2:0.2,0.7,0.2:m=0.05",0.0,R2,0.4375,0.625,0.625,0.625,0.3333333333333333,0.041666666666666664,0.05,0.625,False,0.6818181818181818,R3,0.2,0.7,0.2,0.6666666666666666,0.625,0.375,0.0,0.0
1.0,1.0,,0.25,0.75,0.7,"R2:0.2,0.7,0.2:m=0.1",0.0,R2,0.375,0.625,0.625,0.625,0.3333333333333333,0.041666666666666664,0.1,0.625,False,0.7142857142857143,R3,0.2,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.375,0.625,0.625,"R2:0.2,0.7,0.3:m=0",0.0,R2,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,False,0.6666666666666666,R3,0.3,0.7,0.2,0.6666666666666666,0.625,0.375,0.0,0.0
1.0,1.0,,0.25,0.75,0.625,"R2:0.2,0.7,0.3:m=0.05",0.0,R2,0.4375,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.05,0.6666666666666666,False,0.6956521739130435,R3,0.3,0.7,0.2,0.6666666666666666,0.625,0.375,0.0,0.0
1.0,1.0,,0.125,0.875,0.625,"R2:0.2,0.7,0.3:m=0.1",0.0,R2,0.3125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.1,0.6666666666666666,False,0.7619047619047619,R3,0.3,0.7,0.2,0.6666666666666666,0.5,0.5,0.0,0.0
1.0,1.0,,0.375,0.625,0.525,"R2:0.2,0.7,0.4:m=0",0.0,R2,0.3125,0.625,0.625,0.625,0.375,0.0,0.0,0.625,False,0.75,R3,0.4,0.7,0.2,0.625,0.25,0.75,0.0,0.0
1.0,1.0,,0.25,0.75,0.525,"R2:0.2,0.7,0.4:m=0.05",0.0,R2,0.25,0.625,0.625,0.625,0.375,0.0,0.05,0.625,False,0.7894736842105263,R3,0.4,0.7,0.2,0.625,0.25,0.75,0.0,0.0
1.0,1.0,,0.125,0.875,0.525,"R2:0.2,0.7,0.4:m=0.1",0.0,R2,0.125,0.625,0.625,0.625,0.375,0.0,0.1,0.625,False,0.8823529411764706,R3,0.4,0.7,0.2,0.625,0.125,0.875,0.0,0.0
1.0,1.0,,0.375,0.625,0.45,"R2:0.2,0.7,0.5:m=0",0.0,R2,0.3125,0.5,0.5,0.5,0.5,0.0,0.0,0.5,False,0.7058823529411765,R3,0.5,0.7,0.2,0.5,0.25,0.75,0.0,0.0
