analysis_latency_mean_ms,case_count,certificate_size_mean_bytes,complete_claim_count,contract_ast_node_mean,contract_clause_mean,contract_literal_mean,contract_overapproximation_ratio,contract_size_mean_bytes,convergence_rate,discovered_omission_atom_count,drift_detection_recall,exact_patch_set_rate,exact_patch_type_set_rate,expected_omission_atom_count,expected_patch_atom_count,false_verified_complete_count,false_verified_complete_rate,field_binding_accuracy,forbidden_trace_acceptance_rate,guard_accuracy,guard_exact_match_rate,guard_precision,guard_recall,maximal_permissiveness_ratio,method,mutation_category,old_certificate_reuse_after_drift_count,omission_atom_discovery_recall,patch_atom_precision,patch_atom_recall,patch_type_precision,patch_type_recall,predicted_patch_atom_count,replay_query_count,replay_query_reduction,safe_utility,solver_call_count,state_update_binding_accuracy,synthesis_latency_mean_ms,true_positive_patch_atom_count,unknown_expected_precision,unknown_induced_rejection_count,unknown_rate,unlocated_patch_record_count,unseen_effect_precision,unseen_effect_recall,verification_latency_mean_ms
33.04432658333333,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,12,12,0,0.0,1.0,0.0,0.6718954248366014,0.0,1.0,0.0,0.004032258064516129,Coverage-Guided Replay Table,alias_redirect_effect,0,0.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.004032258064516129,0,0.7768857356235997,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
33.400955333333336,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,32,32,0,0.0,1.0,0.0,0.6919860627177701,0.0,1.0,0.0,0.003989361702127659,Coverage-Guided Replay Table,bounded_delayed_effect,0,0.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.003989361702127659,0,0.7238610903659447,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
33.09363141666667,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,12,12,0,0.0,1.0,0.0,0.5937908496732026,0.0,1.0,0.0,0.00375,Coverage-Guided Replay Table,conservative_control,0,0.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.00375,0,0.7768857356235997,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
33.131458333333335,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.5,0.5,0,6,0,0.0,1.0,0.0,0.5937908496732026,0.0,1.0,0.0,0.00375,Coverage-Guided Replay Table,exact_declared_control,0,1.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.00375,0,0.7768857356235997,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
33.202890583333335,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,12,12,0,0.0,1.0,0.0,0.6718954248366014,0.0,1.0,0.0,0.003826530612244898,Coverage-Guided Replay Table,hidden_guarded_effect,0,0.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.003826530612244898,0,0.7768857356235997,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
33.19288941666667,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24,24,0,0.0,1.0,0.0,0.6718954248366014,0.0,1.0,0.0,0.004261363636363636,Coverage-Guided Replay Table,implementation_drift,0,0.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.004261363636363636,0,0.7768857356235997,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
33.097063,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,24,24,0,0.0,1.0,0.0,0.7291938997821351,0.0,1.0,0.0,0.003826530612244898,Coverage-Guided Replay Table,multi_branch_effect,0,0.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.003826530612244898,0,0.7768857356235997,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
33.10105525,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,12,12,0,0.0,1.0,0.0,0.6718954248366014,0.0,1.0,0.0,0.003826530612244898,Coverage-Guided Replay Table,parameter_role_alias,0,0.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.003826530612244898,0,0.7768857356235997,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
33.135210083333334,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,32,32,0,0.0,1.0,0.0,0.6718954248366014,0.0,1.0,0.0,0.004261363636363636,Coverage-Guided Replay Table,state_dependent_effect,0,0.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.004261363636363636,0,0.7768857356235997,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
35.5382045,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,12,12,0,0.0,1.0,0.0,0.6718954248366014,0.0,1.0,0.0,0.003826530612244898,Coverage-Guided Replay Table,threshold_effect,0,0.0,1.0,0.0,1.0,0.0,0,48,0.99609375,0.003826530612244898,0,0.7768857356235997,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0
0.0017803333333333334,12,0.0,0,31.666666666666668,3.6666666666666665,10.0,0.25396825396825395,2747.3333333333335,0.0,0,1.0,0.0,0.0,12,12,0,0.0,0.9492063492063492,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,Declared-Contract Monitor,alias_redirect_effect,0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,1.0,0,1.0,0.0,0,0.0,0,1.0,0,0.746031746031746,0.746031746031746,0.0
